Timestamp,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out
47330.0,58.36106874,57.418993520000001,59.172730379999997,59.321764899999998,60.659518239999997,60.433768059999998,61.079323930000001,60.863483789999997,62.491276450000001,61.987812179999999,64.182919459999994,63.989052129999997,64.900916280000004
47340.0,58.28728509,58.170972057432728,58.873502413613487,58.634821123152406,59.331899431737149,59.087797725274555,59.779705110727598,59.531027942444524,60.219477384789911,59.968622504776221,60.656982227508301,60.409915471923263,61.110705224453454
47350.0,58.23635285,58.119314367856951,58.85637702514606,58.616879353470345,59.348285790762652,59.103067748333821,59.828739728330902,59.577810389220353,60.297867738338056,60.041430842855149,60.756094096861595,60.49433995207248,61.20380501041214
47360.0,58.18123856,58.06515107694743,58.7994898470563,58.563608897036787,59.295242699955246,59.05662485910905,59.78560659614562,59.544203350623526,60.270368327365532,60.025922501073858,60.748922982156856,60.501044363403366,61.220452298088262
47370.0,58.13305651,58.016265816188309,58.737955650931589,58.50208464301241,59.220812487735415,58.982159387934402,59.698361166726116,59.457222531679491,60.171102378182454,59.92761441014467,60.639263625734834,60.393486371013921,61.102940755120215
47380.0,58.0694049,57.954461460322797,58.770713162174772,58.530669530815089,59.337229698420039,59.086831815349711,59.882580734318623,59.621300286331426,60.406139364637987,60.134266875207317,60.90884680031364,60.627340824451011,61.392902153380071
47390.0,58.03114792,57.915006277943554,58.608122254636307,58.381485498268695,59.080038095744683,58.858280233099002,59.562257550697538,59.346321298932899,60.057034694938949,59.847774884492829,60.565135577633434,60.361371475523136,61.083157026109184
47400.0,57.99412552,57.878222896675844,58.698844577398816,58.454546451574465,59.262658067278736,59.005611478444841,59.800437188813682,59.529905218272205,60.310975794403312,60.02702358608412,60.795067607343711,60.499126489749287,61.256338990931923
47410.0,57.96598898,57.849653125422009,58.640466421827902,58.406562775167728,59.195849588851566,58.960430641900146,59.748814008958483,59.512722719752489,60.300750091880346,60.06407204948075,60.851401966984405,60.613404825271665,61.398842053657603
47420.0,57.92268831,57.807130959116655,58.671793079723876,58.431093729183509,59.286340639308811,59.036329411795066,59.882223782756149,59.622757955902955,60.459083328771257,60.190111694647229,61.01713087278835,60.73929896889117,61.558048282600168
47430.0,57.88385206,57.768700799581595,58.619552425315597,58.385318307818203,59.233123979922148,58.995926966916436,59.841038785294259,59.601037714357027,60.443422327968293,60.200400003899922,61.039640452726061,60.793021122174949,61.628370010529181
47440.0,57.85434363,57.738888081724873,58.702374446120828,58.458857960034472,59.409792683611258,59.15359304161025,60.091731661047234,59.82278085765607,60.748258153913461,60.466980670753081,61.380558993782564,61.088046643236417,61.991140409048356
47450.0,57.83513522,57.71964566855506,58.53869889295035,58.313510049382081,59.138936768815938,58.919893279499988,59.751961903475845,59.539372639826219,60.378333287630355,60.172104064408515,61.017243713031156,60.815912511208936,61.66493534461187
47460.0,57.81851121,57.703041480937465,58.642555672999649,58.395644147841615,59.321475678535002,59.063217659458644,59.977801554460989,59.707003612166211,60.607412496043992,60.321712892647326,61.207302974740671,60.908044702432761,61.781818264861407
47470.0,57.79063939,57.67594351736259,58.620327770790929,58.387602508893124,59.327575861802934,59.088015343666029,60.02172154146583,59.777823380934457,60.709028418207765,60.462610907172241,61.390409612656647,61.138953728185214,62.060593323752087
47480.0,57.78648429,57.670465427868621,58.587854382304556,58.352949197749403,59.267112697797131,59.029051073048763,59.940396061241351,59.699431356767434,60.60809845554985,60.364273429952739,61.270217615327077,61.023429375276216,61.926507703467962
47490.0,57.76479315,57.649799072035947,58.661768632216059,58.419616256115432,59.419479688416061,59.165259738431764,60.153175817524883,59.887150939978291,60.86352799736148,60.586301563211236,61.551964960165485,61.264561518900649,62.220731998747951
47500.0,57.73500635,57.621005833756897,58.482664741416222,58.259635635981248,59.127505497379801,58.910397773501245,59.784779043839308,59.574070461176326,60.455395489897484,60.251115105000324,61.138736394927648,60.939448956837012,61.831087854516703
47510.0,57.72868133,57.614229458711044,58.426893115401619,58.19482970692367,59.005660205413314,58.771700750189133,59.580753279304794,59.344741207498757,60.151778818957773,59.913670783221015,60.719028322400966,60.479556130568987,61.284346812923907
47520.0,57.73392848,57.618873273958414,58.576155010866024,58.331899060194175,59.274197328800028,59.014853849993962,59.941776578073551,59.667016950263466,60.578418306521506,60.288538693299316,61.185320222869045,60.881853264320135,61.76615458082496
47530.0,57.72786002,57.61329542989845,58.518751685899694,58.2894472772889,59.194859518758115,58.965236532055101,59.870723532787217,59.641192442668462,60.547236598927434,60.317976565669404,61.224149554914717,60.994022616169474,61.898442425607392
47540.0,57.72340418,57.609090862822086,58.538484653969761,58.302990589514138,59.225702418462909,58.983466798235412,59.89953629083773,59.650561933766163,60.560024760838331,60.304483925568746,61.20772058414282,60.946221449553583,61.84407601442296
47550.0,57.72242547,57.607815951859735,58.560396686545182,58.324348036903395,59.270601162299712,59.028184670400677,59.968259005967241,59.719597398230555,60.653587461691238,60.398760239771121,61.326724369033073,61.065782847138834,61.987759158382175
47560.0,57.73622627,57.621105571990348,58.674669314675057,58.432330459686234,59.473538781777435,59.218784799667333,60.247643211793914,59.980557471979964,60.997226327621398,60.718134139338098,61.723148220306847,61.432808658039114,62.427137903504978
47570.0,57.74093802,57.62655175231906,58.517607519309863,58.294177361237566,59.191500763566019,58.974241831976393,59.878612116042191,59.668405763111217,60.58042574533988,60.377286124913397,61.296274796074734,61.098803130275193,62.022574292240066
