Timestamp,exp_inlet,exp_outlet,exp_heatgen
2:08 PM,38.75105061,49.3578267,12.58937021
2:08 PM,38.85937351,49.57446624,12.68565444
2:08 PM,38.95956169,49.714371,12.69343456
2:09 PM,39.06133165,49.8227906,12.65159847
2:09 PM,39.17886561,49.85862012,12.64637422
2:09 PM,39.29136143,49.95396526,12.51040904
2:09 PM,39.39958679,49.95065449,12.48008537
2:09 PM,39.52999775,50.02742242,12.44299032
2:09 PM,39.65782634,50.15301388,12.41980909
2:10 PM,39.78812321,50.30325123,12.45561323
2:10 PM,39.87107872,50.39272323,12.49925624
2:10 PM,39.98278042,50.49817431,12.50788259
2:10 PM,40.09365986,50.53763348,12.38330278
2:10 PM,40.19351543,50.57041274,12.3448268
2:10 PM,40.26762424,50.6565101,12.34842294
2:11 PM,40.37237864,50.7607125,12.31971002
2:11 PM,40.46297068,50.88609513,12.3606293
2:11 PM,40.55904982,51.00653763,12.38251538
2:11 PM,40.64861678,51.1026149,12.44494716
2:11 PM,40.71735016,51.18493608,12.44798887
2:11 PM,40.81631023,51.28065229,12.39560741
2:12 PM,40.9184457,51.36098951,12.39069026
2:12 PM,41.02676614,51.4755436,12.48070035
2:12 PM,41.10515596,51.55663935,12.45271141
2:12 PM,41.17811059,51.66782206,12.5324964
2:12 PM,41.29240302,51.75305599,12.4923042
2:12 PM,41.3695198,51.84690532,12.54634998
2:13 PM,41.42544668,51.91533036,12.55183849
2:13 PM,41.49572104,51.99828672,12.55213078
2:13 PM,41.58859816,52.07597156,12.5532578
2:13 PM,41.67870596,52.17531447,12.58362095
2:13 PM,41.73708894,52.26223946,12.62292235
2:13 PM,41.83062883,52.41495955,12.68518405
2:14 PM,41.93070135,52.52920852,12.65972388
2:14 PM,41.99817239,52.61027212,12.73929241
2:14 PM,42.05603602,52.64491718,12.67794573
2:14 PM,42.16506143,52.69284057,12.62254486
2:14 PM,42.25870699,52.76679115,12.64599886
2:14 PM,42.34943917,52.83535453,12.56807834
2:15 PM,42.47283712,52.89040248,12.58350921
2:15 PM,42.54581876,52.93246023,12.50020183
2:15 PM,42.63906079,53.00467166,12.46340087
2:15 PM,42.69675074,53.08932677,12.55445274
2:15 PM,42.75864373,53.15377159,12.50389681
2:15 PM,42.81369251,53.24414969,12.60787989
2:16 PM,42.87026755,53.31887838,12.58122435
2:16 PM,42.95620947,53.39285286,12.59780443
2:16 PM,43.01942969,53.45094274,12.67356535
2:16 PM,43.09990623,53.50343228,12.62286398
2:16 PM,43.15860385,53.57282614,12.58998755
2:16 PM,43.22986409,53.62877634,12.64059281
2:17 PM,43.31152917,53.67952373,12.6175271
