Timestamp,exp_inlet,sim_outlet,exp_outlet,exp_heatgen
2:04 PM,35.83165394,27.98611934,46.85524356,12.87765478
2:04 PM,35.9572835,27.98683347,47.00572725,12.8796189
2:04 PM,36.0594604,27.97254111,47.10563735,12.82837083
2:04 PM,36.16713525,27.96816961,47.17881197,12.81234781
2:04 PM,36.2970778,27.97035796,47.27053552,12.81952837
2:05 PM,36.43084943,27.96612044,47.35383315,12.80386095
2:05 PM,36.51287506,27.96508315,47.44594328,12.79979954
2:05 PM,36.66613273,27.97100291,47.56907141,12.82012314
2:05 PM,36.79355267,27.96449904,47.69074279,12.79643224
2:05 PM,36.91187588,27.96277618,47.82625972,12.78976588
2:05 PM,37.04637769,27.94969601,47.92914372,12.74268517
2:06 PM,37.15072787,27.97750139,48.08248637,12.84095747
2:06 PM,37.29869476,27.90596921,48.13146646,12.58622217
2:06 PM,37.40598758,27.74094547,47.74840974,11.99967154
2:06 PM,37.54100772,27.77457955,47.6815898,12.11851934
2:06 PM,37.62932642,27.87056714,48.08451587,12.45898562
2:06 PM,37.70309254,27.90821522,48.42932247,12.59233527
2:07 PM,37.80478149,27.93381437,48.55939938,12.68276274
2:07 PM,37.86959197,27.92281791,48.66361495,12.6434144
2:07 PM,37.9865898,27.93044205,48.81595881,12.669939
2:07 PM,38.0937502,27.93933602,48.86107811,12.70101487
2:07 PM,38.21547473,27.88299869,48.92728591,12.50042702
2:07 PM,38.33408967,27.91302514,48.9949368,12.60647506
2:08 PM,38.42548912,27.95109941,49.20016702,12.74121156
2:08 PM,38.50752996,27.8920659,49.2284442,12.53125679
2:08 PM,38.63530632,27.90421834,49.2748887,12.57379719
2:08 PM,38.75105061,27.90875904,49.3578267,12.58937021
2:08 PM,38.85937351,27.93602942,49.57446624,12.68565444
2:08 PM,38.95956169,27.93835595,49.714371,12.69343456
2:09 PM,39.06133165,27.92670557,49.8227906,12.65159847
2:09 PM,39.17886561,27.92539164,49.85862012,12.64637422
2:09 PM,39.29136143,27.88723157,49.95396526,12.51040904
2:09 PM,39.39958679,27.87883138,49.95065449,12.48008537
2:09 PM,39.52999775,27.86855223,50.02742242,12.44299032
2:09 PM,39.65782634,27.86219016,50.15301388,12.41980909
2:10 PM,39.78812321,27.8724548,50.30325123,12.45561323
2:10 PM,39.87107872,27.88486631,50.39272323,12.49925624
2:10 PM,39.98278042,27.88744838,50.49817431,12.50788259
2:10 PM,40.09365986,27.85248458,50.53763348,12.38330278
2:10 PM,40.19351543,27.84177351,50.57041274,12.3448268
2:10 PM,40.26762424,27.84288656,50.6565101,12.34842294
2:11 PM,40.37237864,27.83493351,50.7607125,12.31971002
2:11 PM,40.46297068,27.8465902,50.88609513,12.3606293
2:11 PM,40.55904982,27.85288973,51.00653763,12.38251538
2:11 PM,40.64861678,27.87061161,51.1026149,12.44494716
2:11 PM,40.71735016,27.87156282,51.18493608,12.44798887
2:11 PM,40.81631023,27.8569298,51.28065229,12.39560741
2:12 PM,40.9184457,27.85568259,51.36098951,12.39069026
2:12 PM,41.02676614,27.88120939,51.4755436,12.48070035
2:12 PM,41.10515596,27.87342538,51.55663935,12.45271141
2:12 PM,41.17811059,27.89602299,51.66782206,12.5324964
2:12 PM,41.29240302,27.88484781,51.75305599,12.4923042
2:12 PM,41.3695198,27.90019518,51.84690532,12.54634998
2:13 PM,41.42544668,27.9018208,51.91533036,12.55183849
2:13 PM,41.49572104,27.90200121,51.99828672,12.55213078
2:13 PM,41.58859816,27.90244874,52.07597156,12.5532578
2:13 PM,41.67870596,27.91113804,52.17531447,12.58362095
2:13 PM,41.73708894,27.92230436,52.26223946,12.62292235
2:13 PM,41.83062883,27.93999685,52.41495955,12.68518405
2:14 PM,41.93070135,27.93295772,52.52920852,12.65972388
2:14 PM,41.99817239,27.9554968,52.61027212,12.73929241
2:14 PM,42.05603602,27.93827547,52.64491718,12.67794573
2:14 PM,42.16506143,27.92280325,52.69284057,12.62254486
2:14 PM,42.25870699,27.92955251,52.76679115,12.64599886
2:14 PM,42.34943917,27.90770043,52.83535453,12.56807834
2:15 PM,42.47283712,27.91222897,52.89040248,12.58350921
2:15 PM,42.54581876,27.88883005,52.93246023,12.50020183
2:15 PM,42.63906079,27.87857948,53.00467166,12.46340087
2:15 PM,42.69675074,27.90435041,53.08932677,12.55445274
2:15 PM,42.75864373,27.89017458,53.15377159,12.50389681
2:15 PM,42.81369251,27.91959195,53.24414969,12.60787989
2:16 PM,42.87026755,27.9121521,53.31887838,12.58122435
2:16 PM,42.95620947,27.91695376,53.39285286,12.59780443
2:16 PM,43.01942969,27.93842256,53.45094274,12.67356535
2:16 PM,43.09990623,27.92423202,53.50343228,12.62286398
2:16 PM,43.15860385,27.91503941,53.57282614,12.58998755
2:16 PM,43.22986409,27.92942296,53.62877634,12.64059281
2:17 PM,43.31152917,27.92303209,53.67952373,12.6175271
2:17 PM,43.40457754,27.91419078,53.76015144,12.58572104
2:17 PM,43.4597026,27.91144501,53.82417875,12.57570907
2:17 PM,43.5318981,27.92458448,53.93188447,12.62189392
2:17 PM,43.59055663,27.94656079,54.03285778,12.69945549
2:17 PM,43.6615179,27.9577585,54.10432674,12.73876028
2:18 PM,43.72842853,27.96717284,54.23159217,12.77176525
2:18 PM,43.78201588,27.98217022,54.31756414,12.82461767
2:18 PM,43.84031831,28.00610253,54.40959258,12.90909668
2:18 PM,43.8939955,28.04504793,54.54396228,13.04678212
2:18 PM,43.92192729,28.03302911,54.58627382,13.00405445
2:18 PM,43.96489027,28.02619161,54.61919925,12.97960262
2:19 PM,44.00401424,28.05199321,54.69592641,13.07079571
2:19 PM,44.05978521,28.02886995,54.71792796,12.98858351
2:19 PM,44.11304327,28.06559206,54.80288507,13.11838052
2:19 PM,44.17890056,28.03105776,54.82140948,12.99569534
2:19 PM,44.23047179,28.03128645,54.88798149,12.99622867
2:19 PM,44.26484078,28.05533861,54.94980527,13.08123978
2:20 PM,44.32456644,28.04970253,55.01480642,13.06095352
2:20 PM,44.36864658,28.05602431,55.01815834,13.08310683
2:20 PM,44.43141973,28.03780794,55.05957137,13.01824638
2:20 PM,44.48286171,28.03900002,55.13210949,13.02219079
2:20 PM,44.55258762,28.05530962,55.23372089,13.07957774
2:20 PM,44.65405448,28.04972717,55.31306739,13.05925551
2:21 PM,44.71196431,28.05429415,55.37558549,13.07511458
2:21 PM,44.7554298,28.04845678,55.41218421,13.05420526
2:21 PM,44.78036376,28.05898911,55.46662151,13.09136857
2:21 PM,44.84074589,28.07167143,55.4997928,13.13595066
2:21 PM,44.87925972,28.07679266,55.53258089,13.15387492
2:21 PM,44.91261452,28.05277287,55.55345298,13.06863305
2:22 PM,44.96095308,28.05365666,55.58656954,13.07149856
2:22 PM,45.01335968,28.06901177,55.65781495,13.12558508
2:22 PM,45.06469798,28.0547172,55.68851214,13.07468627
2:22 PM,45.15809148,28.05789905,55.74809251,13.08544071
2:22 PM,45.18762323,28.04627989,55.76853848,13.04413748
2:22 PM,45.23471101,28.0264484,55.72619015,12.97366155
2:23 PM,45.2973536,28.02982192,55.77381693,12.98526427
2:23 PM,45.36519209,28.02826313,55.84783707,12.97937452
2:23 PM,45.40377424,28.03018675,55.89897576,12.98597409
2:23 PM,45.4474378,28.04496185,55.93646236,13.0380451
2:23 PM,45.49020346,28.04272828,55.97643722,13.02990227
2:23 PM,45.55552134,27.97109015,55.9726024,12.77592471
2:24 PM,45.59877821,28.06206233,56.04983846,13.09775107
2:24 PM,45.6458969,28.05022067,56.14243075,13.05556909
2:24 PM,45.68161237,28.0551341,56.19093433,13.07276566
2:24 PM,45.73249486,28.05098549,56.24217069,13.05779788
2:24 PM,45.79411181,28.03607138,56.27953795,13.00466213
2:24 PM,45.81442431,28.03514366,56.28718215,13.00126602
2:25 PM,45.88925243,28.05520242,56.3571353,13.07185643
2:25 PM,45.94577529,28.03940352,56.38852084,13.01561919
2:25 PM,45.99258069,28.04106006,56.47448229,13.02122355
2:25 PM,46.02074262,28.05916084,56.52582097,13.08513664
2:25 PM,46.10070928,28.04386672,56.59504357,13.03055791
2:25 PM,46.14477853,28.04117452,56.62572911,13.02078423
2:26 PM,46.20754838,28.05251761,56.70236812,13.06058198
2:26 PM,46.27012285,28.06026849,56.75648908,13.08766479
2:26 PM,46.30680898,28.04123075,56.78025849,13.02008186
2:26 PM,46.37222656,28.05140633,56.84759222,13.05572933
2:26 PM,46.44730962,28.05388994,56.90924408,13.06409865
2:26 PM,46.50480627,28.06141907,56.96686914,13.09042099
2:27 PM,46.54147469,28.06111905,57.02331638,13.0891532
2:27 PM,46.59284669,28.07487492,57.06220252,13.1375427
2:27 PM,46.64253378,28.0671276,57.09940778,13.10984693
2:27 PM,46.68356949,28.05856776,57.13226034,13.0793256
2:27 PM,46.71447015,28.06781182,57.171903,13.11186219
2:27 PM,46.78138191,28.05923397,57.22044658,13.08113186
2:28 PM,46.83892924,28.04283487,57.23619778,13.02278104
2:28 PM,46.89576757,28.032587,57.28393068,12.98620151
2:28 PM,46.94290755,28.05828414,57.35714705,13.07685899
2:28 PM,46.96299566,28.03349928,57.3821634,12.98905194
2:28 PM,47.03395015,28.0632202,57.4466978,13.09380813
2:28 PM,47.10134246,28.03241822,57.45944033,12.98444908
2:29 PM,47.15782629,28.03240917,57.48608802,12.98409899
2:29 PM,47.22153265,28.02113207,57.5269375,12.94384373
2:29 PM,47.25503349,28.03989622,57.58428295,13.01003825
2:29 PM,47.27331531,28.02871759,57.61268149,12.97038795
2:29 PM,47.3000371,28.06171517,57.66663725,13.08697225
2:29 PM,47.32695233,28.04845165,57.67728656,13.03989746
2:30 PM,47.33305205,28.04476384,57.6872092,13.02681674
2:30 PM,47.36291891,28.03676963,57.70644111,12.99836719
2:30 PM,47.40182791,28.07493163,57.74619738,13.13314613
2:30 PM,47.44246032,28.06104877,57.76739143,13.08380351
2:30 PM,47.45247019,28.04336872,57.76927414,13.02120405
2:30 PM,47.46721183,28.0395026,57.7756569,13.00744423
2:31 PM,47.52436745,28.04135278,57.82687594,13.01366461
2:31 PM,47.55634365,28.0480404,57.85700659,13.03713902
2:31 PM,47.58088482,28.04027554,57.87430365,13.00953294
2:31 PM,47.63347525,28.05183676,57.93133226,13.05012804
2:31 PM,47.6727232,28.03549693,57.94551482,12.99210805
2:31 PM,47.68995323,28.05601862,57.97083547,13.06459728
2:32 PM,47.73612571,28.04646781,57.98945633,13.03055173
2:32 PM,47.75336238,28.03215741,57.99923481,12.97983745
2:32 PM,47.77717066,28.05422618,58.03383004,13.05775849
