Timestamp,exp_inlet,exp_outlet,sim_outlet
47660,57.86835517,64.36370238,65.67172148
47670,57.90240136,64.33693102,65.49132279
47680,57.92129238,64.45729376,65.55210537
47690,57.92452969,64.41077262,65.72242546
47700,57.94339795,64.52797293,65.83245203
47710,57.97437492,64.49254006,65.99320958
47720,58.00197341,64.41093385,65.71689934
47730,58.02365849,64.45788911,65.9289451
47740,58.05793935,64.45981578,65.91138553
47750,58.09528507,64.44261459,65.93232146
47760,58.0972771,64.51115888,65.91706936
47770,58.13225345,64.51646967,65.9266262
47780,58.15287949,64.49334718,66.0877366
47790,58.20523416,64.52697635,65.88053447
47800,58.24619089,64.5465465,66.14812978
47810,58.27390461,64.64859204,66.12572977
47820,58.28645114,64.53494581,66.10774079
47830,58.30345777,64.68793425,66.03996556
47840,58.35247377,64.63890839,66.33480096
47850,58.37327507,64.61686003,66.10462751
47860,58.41600116,64.68794517,66.2599867
47870,58.47647956,64.75029911,66.31442148
47880,58.51178805,64.7330908,66.35573929
47890,58.55502341,64.72356761,66.45358576
47900,58.58595304,64.76137309,66.40208252
47910,58.60826749,64.74688763,66.38716605
47920,58.64732179,64.80109073,66.44045482
47930,58.6718416,64.67631754,66.43836694
47940,58.70092147,64.88952451,66.4280188
47950,58.732715,64.89816682,66.53513272
47960,58.73688549,65.06387924,66.78265843
47970,58.79451411,64.87288779,66.43481711
47980,58.81778261,65.01956573,66.59657838
47990,58.85196525,64.98645253,66.75896326
48000,58.8959074,65.15039265,66.80498266
48010,58.92002429,65.09088225,66.7861799
48020,58.93743034,65.09144522,66.80612149
48030,58.96757016,65.13048057,66.76029569
48040,59.00040954,65.16302327,66.73055426
48050,59.00759988,65.24279055,66.91523099
48060,59.06280513,65.30078572,66.95331057
48070,59.08248063,65.22810991,66.73090705
48080,59.12482084,65.28917754,67.13593475
48090,59.11354734,65.35320793,67.17998217
48100,59.157477,65.41698021,67.13747496
48110,59.22541064,65.48566042,67.28717548
48120,59.22824871,65.50999955,67.12521873
48130,59.25590472,65.39152302,67.14233035
48140,59.26568713,65.41383056,66.9492069
48150,59.30790379,65.45976483,67.17017696
48160,59.30731967,65.47665679,67.21945548
48170,59.32192408,65.49929495,67.03604227
48180,59.34382741,65.66811389,67.28170242
48190,59.33931555,65.50387899,67.19906893
48200,59.35526097,65.60402566,67.28182123
48210,59.36342334,65.58976748,67.12951307
48220,59.37608769,65.69447896,67.43449765
48230,59.40707645,65.74130555,67.25830254
48240,59.41241822,65.7840468,67.49870688
48250,59.42258649,65.7117536,67.43854051
48260,59.43027533,65.83994745,67.45688739
48270,59.45080833,65.85080275,67.59555814
48280,59.45770665,65.8408849,67.42725901
48290,59.47524924,65.80910587,67.52963716
48300,59.50388976,65.91071238,67.48147631
48310,59.51215887,65.89342619,67.64839217
48320,59.52379633,66.01054604,67.67989032
48330,59.53784359,65.99118564,67.62795988
48340,59.57289078,65.94327381,67.63928303
48350,59.58723848,65.97259898,67.58820517
48360,59.61862275,66.11770847,67.84858584
48370,59.63339498,66.22697453,67.90734109
48380,59.66371048,66.19562511,67.88962333
48390,59.68872477,66.24701586,67.93893638
48400,59.72428541,66.18528598,67.73911915
48410,59.76358688,66.23727031,67.81673137
48420,59.7818018,66.15800859,67.8565019
48430,59.82331918,66.25476403,67.97706137
48440,59.84524002,66.25356706,67.89631265
48450,59.85968355,66.34212018,67.94176059
48460,59.89547884,66.19416738,68.12051112
48470,59.89468025,66.26370422,67.82761209
48480,59.94228016,66.33449879,67.93684027
48490,59.9693764,66.39065613,68.01005937
48500,59.98078957,66.44639378,68.14281071
48510,60.04173172,66.36542701,68.14897294
48520,60.07010975,66.55142812,68.27090286
48530,60.0941215,66.55455979,68.2993153
48540,60.12794746,66.64430811,68.51297579
48550,60.15523774,66.47220381,68.20433214
48560,60.16685589,66.77496118,68.50628963
48570,60.20225831,66.83604446,68.49541081
48580,60.22251919,66.67888277,68.29093338
48590,60.2241176,66.61463052,68.33281442
48600,60.23683602,66.62597902,68.09341108
48610,60.27826141,66.70561823,68.31653251
48620,60.27045967,66.8201173,68.25691635
48630,60.30697479,66.7412157,68.54298852
48640,60.30468016,66.79581272,68.21146036
48650,60.31110171,66.73301604,68.34460796
48660,60.31911914,66.85075892,68.49479336
48670,60.33205467,66.83074553,68.47994071
48680,60.36134061,66.94261161,68.56143632
48690,60.37566778,66.84582615,68.41557522
48700,60.38048764,66.86093831,68.50406079
48710,60.38732513,66.87425663,68.37022651
48720,60.39705563,66.96638317,68.56530549
48730,60.38945908,67.03561811,68.62393227
48740,60.39636895,67.01474365,68.53887944
48750,60.42301693,67.04156038,68.50138413
48760,60.45764982,67.1448735,68.57157513
48770,60.44266925,67.04101656,68.57546789
48780,60.45011642,67.10734692,68.65552744
48790,60.47636714,67.19759142,68.72473318
48800,60.47879278,67.18724725,68.62695151
48810,60.51090339,67.11829232,68.82442477
48820,60.52622699,67.26772625,68.77163711
48830,60.53955548,67.08865956,68.91848004
48840,60.55422667,67.15458464,68.63445879
48850,60.56836886,67.14675139,68.78255172
48860,60.60094141,67.18933525,68.77549195
48870,60.62026751,67.26102438,68.81683545
48880,60.64934662,67.23607483,68.94582553
48890,60.64937,67.08627915,68.57393295
48900,60.68128689,67.2453327,69.01740232
48910,60.70103516,67.11880639,68.67066433
48920,60.75098274,67.30548353,68.97154381
48930,60.77084604,67.33269714,69.04034341
48940,60.78868369,67.38073047,69.05601584
48950,60.80110264,67.36199777,69.13327544
48960,60.82861293,67.29607215,69.10114615
48970,60.85431413,67.47780445,69.23416924
48980,60.88231529,67.47910239,69.3062676
48990,60.90810686,67.44886053,69.28497445
49000,60.92111844,67.4157167,69.01275865
49010,60.94094215,67.29867759,68.84530608
49020,60.93218514,67.62225045,69.22416616
49030,60.95874059,67.56500569,69.31764907
49040,60.96310073,67.53532048,69.16625251
49050,60.96740707,67.58776238,69.35181891
49060,60.95865747,67.62560617,69.37500366
49070,60.97215502,67.67468049,69.20150365
49080,60.96720864,67.60906104,69.01805135
49090,60.97821053,67.70826609,69.13649559
49100,60.98239853,67.69341262,69.17607774
49110,60.97561044,67.7806835,69.27226614
49120,60.97154128,67.82140547,69.24438444
49130,60.97822209,67.83210327,69.0809481
49140,60.98712746,67.77605551,69.27532499
49150,60.9669746,67.69906781,69.09820214
49160,60.97763484,67.94481612,69.38361637
49170,60.99963477,67.92893077,69.20839087
49180,61.00154914,68.05219851,69.56000119
49190,60.99334366,67.88413985,69.36688679
49200,61.01651089,68.0646667,69.46443626
49210,61.0108507,67.89198342,69.21494235
49220,61.00890259,67.81637203,69.20181844
49230,61.01816433,67.95772261,69.42190616
49240,61.01679024,67.96351635,69.41777433
49250,61.03113606,68.02597289,69.42310769
49260,61.05148601,67.97418394,69.39865469
49270,61.04205191,67.82392907,69.19974322
49280,61.05437899,67.93296123,69.46394013
49290,61.06165133,68.0190342,69.5969815
49300,61.09984074,68.01594824,69.51265931
49310,61.10601791,68.03823418,69.4407033
49320,61.11339167,68.0679835,69.45214735
49330,61.14776056,68.0060049,69.6103936
49340,61.16327654,68.10993187,69.78505408
49350,61.17196995,67.92089968,69.47304001
49360,61.20239891,67.89238099,69.26492309
49370,61.22443141,68.05252123,69.5830407
49380,61.24033384,68.19556783,69.80556462
49390,61.26821381,68.10606953,69.61327627
49400,61.28231541,68.00707243,69.52801944
49410,61.30319143,68.04694002,69.72227831
49420,61.34790039,68.18269012,69.73554911
49430,61.37243994,68.08336555,69.65325669
49440,61.40785691,68.11289347,69.77205371
49450,61.43663138,68.0184668,69.44538604
49460,61.4850466,68.07037385,69.86575245
49470,61.513686,68.25456921,69.72348167
49480,61.54749332,68.25002672,69.86622518
49490,61.60406407,68.16230249,69.86062712
49500,61.60884934,68.26693687,70.08529435
49510,61.64280284,68.27619906,69.83987417
49520,61.65643122,68.08224882,69.8770624
49530,61.67844642,68.23184659,69.99031523
49540,61.70984602,68.15974854,70.03800906
49550,61.73723019,68.42329056,70.11184884
49560,61.75797207,68.31480983,70.03044967
49570,61.79249106,68.30918969,70.00434498
49580,61.82451384,68.42488971,70.081253
49590,61.82180744,68.26188193,70.00007608
49600,61.88014501,68.39265662,70.21268006
49610,61.90072223,68.35386643,69.86498203
49620,61.93573422,68.35366586,70.10903613
49630,61.96666581,68.33036166,70.06515912
49640,61.98181865,68.57452416,70.09005492
49650,62.0202251,68.45032287,70.22660212
49660,62.06358214,68.35009222,70.11623375
49670,62.10180167,68.47892109,70.24100161
49680,62.14118643,68.48510334,70.44300375
49690,62.16203758,68.53032236,70.43988976
49700,62.20181477,68.55816605,70.33857045
49710,62.21907177,68.5458413,70.29122881
49720,62.27021408,68.6141363,70.51570171
49730,62.32636536,68.76601242,70.46362249
49740,62.34736346,68.56041051,70.22512157
49750,62.36304384,68.85635832,70.48880639
49760,62.41260854,68.76166593,70.61243064
49770,62.44272738,68.75479566,70.57370247
49780,62.48133201,68.96012011,70.68455725
49790,62.50963237,68.79786034,70.51421233
49800,62.55813285,68.69785333,70.49398888
49810,62.59489905,69.02850223,70.82405327
49820,62.64074254,68.95898029,70.89485091
49830,62.66764114,68.9276301,70.8158403
49840,62.69863239,68.92163371,70.82213507
49850,62.75572038,68.9889292,70.88818721
49860,62.78571925,69.09700908,71.2178679
49870,62.82100059,69.10268487,70.89142963
49880,62.86442411,69.08403056,71.00151062
49890,62.91164873,69.25161764,71.078125
49900,62.91580238,69.09324309,70.96464378
49910,62.95255307,69.2441051,71.11229674
49920,62.97387226,69.31060989,71.23218077
49930,63.01819055,69.11801877,70.99767173
49940,63.04334344,69.32624861,71.20654642
49950,63.06417201,69.23601319,71.35841199
49960,63.10357328,69.41615833,71.4783799
49970,63.10896135,69.41795655,71.38476334
49980,63.15034648,69.44853374,71.35955605
49990,63.17583278,69.44644792,71.20990819
50000,63.20036218,69.50071205,71.47451797
50010,63.21518708,69.49044363,71.49928491
50020,63.32501291,69.66658643,71.75595652
50030,63.56721464,69.85180039,72.13396269
50040,63.50014418,69.84459185,71.82929545
50050,63.51204345,69.70336837,71.77964319
50060,63.53559714,69.69622198,71.72321852
50070,63.53881007,69.83350963,71.87478005
50080,63.5521559,69.81258909,71.77995658
50090,63.57366486,69.83809605,71.79948722
50100,63.5978636,69.88150975,71.70621838
50110,63.62087498,69.92351388,71.80968454
50120,63.65421806,69.83526695,71.90049468
50130,63.6704256,69.99604801,71.8017529
50140,63.68265645,69.86456046,71.80355853
50150,63.73375447,69.88626425,71.86862562
50160,63.76177304,70.00959624,71.94630287
50170,63.77356796,70.0462197,72.00354782
50180,63.80075442,70.0218871,71.85896829
50190,63.84477833,70.16679585,72.2389838
50200,63.85167971,70.19741304,72.02339196
50210,63.88856379,70.1854516,71.91608535
50220,63.90682745,70.17190666,71.76575182
50230,63.95508985,70.17041322,72.16942359
50240,63.97111195,70.29631083,72.15579452
50250,64.00069579,70.16179111,71.91218117
50260,64.03454018,70.30280118,72.19494234
50270,64.06812977,70.33052572,72.34357264
50280,64.11100153,70.31559371,72.28411746
50290,64.12379111,70.32948524,72.13677227
50300,64.15293557,70.55644532,72.52633842
50310,64.15705999,70.35129479,72.32391839
50320,64.20532129,70.39814903,72.39409528
50330,64.22137579,70.49677094,72.39185621
50340,64.25443491,70.57522049,72.43726225
50350,64.30290536,70.69099392,72.60488777
50360,64.32609808,70.57069214,72.3240082
50370,64.37162276,70.99058802,72.92327211
50380,64.39588387,70.96737025,72.91319165
50390,64.4115912,70.94500997,72.82597106
50400,64.4420368,70.89148847,72.7813682
50410,64.44680954,70.88842174,72.95877749
50420,64.45813941,71.04050919,72.84945397
50430,64.47869513,71.11922581,72.97173637
50440,64.51684665,71.22312337,73.12349878
50450,64.53744301,71.20318505,73.11198564
50460,64.57584455,71.14933119,72.87199185
50470,64.58843762,71.21539561,73.12772244
50480,64.6135768,71.34053863,73.22246753
50490,64.66351672,71.20376763,73.17756979
50500,64.68280868,71.36424988,73.39160827
50510,64.71606954,71.34062405,73.0930662
50520,64.7058552,71.42822067,73.37780493
50530,64.741924,71.45036771,73.18974705
50540,64.77117129,71.36499554,73.3082117
50550,64.79458926,71.43963233,73.59642953
50560,64.82305582,71.6240443,73.31468182
50570,64.85926595,71.43932753,73.08770359
50580,64.87335084,71.49143932,72.98810229
50590,64.90576326,71.52090186,73.12587999
50600,64.93576891,71.43158942,73.01464144
50610,64.95098023,71.33779465,73.08196519
50620,64.96816767,71.20367508,73.03614196
50630,64.98450578,71.39567294,73.21568698
50640,65.02060528,71.45791237,73.21964524
50650,65.03677203,71.445638,73.37262735
50660,65.09634165,71.26769119,73.07290329
50670,65.12407092,71.42116036,73.20337397
50680,65.12514298,71.40141841,73.17742278
50690,65.15050052,71.48470827,73.24192877
50700,65.18985119,71.47142182,73.29286933
50710,65.23330941,71.53071864,73.51603553
50720,65.24032901,71.66864646,73.48303205
50730,65.26499024,71.71364341,73.31047491
50740,65.28860392,71.59154397,73.38136981
50750,65.35368717,71.56323282,73.43822984
50760,65.3567593,71.67349608,73.38535943
50770,65.35158013,71.60073884,73.3969364
50780,65.40697817,71.74379858,73.46013001
50790,65.46543358,71.81830045,73.60670797
50800,65.47805048,71.64404201,73.52449169
50810,65.51789752,71.79372393,73.57994179
50820,65.52441069,71.7091492,73.66129902
50830,65.5375283,71.8446627,73.67087177
50840,65.57024403,72.01452035,73.71177999
50850,65.60853654,71.81153344,73.62338021
50860,65.6324437,71.84123302,73.83670136
50870,65.66193675,71.85592448,73.53240548
50880,65.70200784,71.87827369,73.83673262
50890,65.71515591,71.84553218,73.64417792
50900,65.73277526,71.84612529,73.61380565
50910,65.75631372,72.08536373,73.79642743
50920,65.8086155,72.0181116,73.69695877
50930,65.81816988,72.03839735,74.05456634
50940,65.85455133,72.07339791,73.84333343
50950,65.89302322,72.17941053,73.90927442
50960,65.90943977,72.10361351,74.10690239
50970,65.94023291,72.30198341,74.1050527
50980,65.95763455,72.26789863,74.11759987
50990,65.98404373,72.06155219,73.6442084
51000,66.00538803,72.11174234,73.87755322
51010,66.01340303,72.25871474,74.0085463
51020,66.03871365,72.32785942,74.12403069
51030,66.06776477,72.4063349,74.27600492
51040,66.10334447,72.40652229,74.10871103
51050,66.13526341,72.3153335,74.07239426
51060,66.15546143,72.46194334,73.81365704
51070,66.1913973,72.44011008,74.20491843
51080,66.20890712,72.62274553,74.28846236
51090,66.22989877,72.51012528,74.14241689
51100,66.23545855,72.58325835,74.26715308
51110,66.28350377,72.46745586,74.17331143
51120,66.33220408,72.44136918,73.99293136
51130,66.37348863,72.48239054,74.27409877
51140,66.41592728,72.27080622,74.02777207
51150,66.44137209,72.46204381,74.13101066
51160,66.47276595,72.42068242,74.10804244
51170,66.51701001,72.3583698,74.150334
51180,66.54416575,72.35193486,74.1879939
51190,66.56658128,72.524034,74.28432714
51200,66.58652021,72.67732168,74.36934365
51210,66.62863421,72.67979027,74.38796914
51220,66.6442722,72.63835304,74.19515979
51230,66.66992697,72.59819655,74.37197536
51240,66.70350794,72.73221989,74.48367025
51250,66.73520768,72.57234521,74.37086322
51260,66.7617525,72.77564416,74.28832839
51270,66.77176208,72.66615277,74.3386443
51280,66.80388026,72.80878427,74.54234196
51290,66.82537363,72.82265084,74.5390647
51300,66.85911745,72.8702389,74.66803307
51310,66.89577251,72.83100569,74.4621874
51320,66.93456839,72.84336414,74.57442341
51330,66.95849349,72.98474576,74.72541523
51340,67.01156144,72.96862572,74.42941446
51350,67.04708789,72.96071223,74.6956495
51360,67.06479662,72.81214845,74.44092826
51370,67.11551511,72.90019467,74.59652352
51380,67.13300742,72.98524982,74.74820249
51390,67.15086366,72.99436479,74.75920403
51400,67.19985698,73.04443754,74.70518143
51410,67.22170926,73.11438141,74.61043513
51420,67.24447179,73.13488815,74.83368716
51430,67.27314066,73.11564912,74.86665284
51440,67.29481803,73.22703794,74.86874994
51450,67.34576718,73.14503271,74.80287046
51460,67.37268774,73.2952249,74.97169615
51470,67.37952365,73.42892725,75.02803007
51480,67.43984152,73.3088482,74.98525014
51490,67.47107703,73.33110954,75.26259047
51500,67.48831814,73.33603079,75.03769678
51510,67.52591967,73.40761548,75.03593126
51520,67.55338613,73.48093191,75.34899722
51530,67.55787235,73.49100873,75.17266844
51540,67.59923926,73.63639201,75.24957685
51550,67.62083648,73.53602544,75.03467471
51560,67.66203443,73.64543907,75.46215863
51570,67.68606613,73.52870989,75.26596401
51580,67.70146101,73.70296112,75.45037479
51590,67.71485817,73.61789564,75.17056624
51600,67.75671899,73.53128972,75.15951128
51610,67.80442751,73.64609169,75.23547842
51620,67.82915407,73.73546642,75.30976867
51630,67.82667082,73.64661497,75.24008093
51640,67.85424434,73.82274309,75.33775369
51650,67.88229774,73.83623278,75.45902184
51660,67.91760903,73.71086315,75.32412262
51670,67.94358001,73.929022,75.46063892
51680,67.98349405,73.86687669,75.59159181
51690,68.00576879,73.95469637,75.73826315
51700,68.02288775,73.91027136,75.48513146
51710,68.06565708,73.82390566,75.47632978
51720,68.09425898,73.92140515,75.64443906
51730,68.07868217,74.07745779,75.72507224
51740,68.13930721,74.05637282,75.72118496
51750,68.14122384,74.01018119,75.56849647
51760,68.18883898,74.12780012,75.75512501
51770,68.21245319,74.13081382,75.62850321
51780,68.24132721,74.0976898,75.70456762
51790,68.28094206,74.05381966,75.7631576
51800,68.31459012,74.15882382,75.72309931
51810,68.35734219,74.16821019,75.8974813
51820,68.34807284,74.16028909,75.82924273
51830,68.36194549,74.20346473,76.06718981
51840,68.39823612,74.31983622,75.95857208
51850,68.4264573,74.25182688,75.81494498
51860,68.44000945,74.21704036,75.84563563
51870,68.4807654,74.33026741,75.82981441
51880,68.48277443,74.33943528,76.09403565
51890,68.51672636,74.41073342,76.10768636
51900,68.54329588,74.45250225,76.12701237
51910,68.58105937,74.39805814,76.03256433
51920,68.61392629,74.48482995,76.31181376
51930,68.63045577,74.42012831,76.27775984
51940,68.64642715,74.46428315,76.16588902
51950,68.68154436,74.6011868,76.24333359
51960,68.70374058,74.56765661,76.27264418
51970,68.72854465,74.70812549,76.52150513
51980,68.76942138,74.51381795,76.05530897
51990,68.79321943,74.61323052,76.33653061
52000,68.8157476,74.68743259,76.5098818
52010,68.87068496,74.57385632,76.40338116
52020,68.86331612,74.76070645,76.63943161
52030,68.87051948,74.86210447,76.91377727
52040,68.9022434,75.06654566,77.04599959
52050,68.96313655,74.98823455,76.98826376
52060,68.94921678,75.43546859,77.07717909
52070,68.97654417,75.3052624,77.12367213
52080,69.00910146,75.69647228,77.31114517
52090,69.03584661,75.87893331,77.805275
52100,69.06059627,75.71460201,77.29737721
52110,69.10814826,75.66032407,77.30538224
52120,69.13649391,75.79739776,77.56625248
52130,69.14421889,75.70711669,77.41755699
52140,69.18385653,75.78768097,77.51761937
52150,69.19603806,75.58550479,77.25772501
52160,69.2073943,75.40778765,77.02658271
52170,69.24490066,75.31684403,76.88198383
52180,69.24442391,75.31390627,76.91824609
52190,69.24901477,75.30081877,76.93241478
52200,69.27814265,75.13034875,76.77877184
52210,69.31384447,75.27925061,76.96581024
52220,69.34867498,75.26752508,76.89577157
52230,69.35037529,75.03182703,76.67979187
52240,69.37797001,75.06522648,76.82206578
52250,69.40618052,75.19634859,76.93622667
52260,69.41824704,75.1345725,76.81800675
52270,69.44146253,75.1613575,76.92577986
52280,69.47855047,75.24742986,76.92078445
52290,69.46612044,75.0965048,76.85851819
52300,69.4940473,75.17140654,76.95892014
52310,69.50841261,75.28667624,77.19629669
52320,69.53972382,75.15709834,76.8710496
52330,69.55910867,75.31005285,76.91197952
52340,69.58767522,75.35852077,77.19543995
52350,69.62210321,75.35333058,76.79503961
52360,69.65788264,75.32532657,77.01933485
52370,69.70150482,75.28390615,77.06171253
52380,69.70999232,75.29418016,77.04809229
52390,69.72794327,75.33181368,77.10216331
52400,69.76135761,75.26519879,77.07805863
52410,69.7663671,75.41072053,77.14403027
52420,69.81839075,75.44169113,77.1188453
52430,69.81147257,75.35019861,76.95823064
52440,69.84693203,75.51832726,77.11266029
52450,69.8740702,75.45975909,77.32845686
52460,69.89636468,75.47264757,77.14266737
52470,69.91033373,75.49735124,77.14775348
52480,69.92273593,75.41241798,77.12646162
52490,69.95285187,75.53067966,77.32033476
52500,69.95442261,75.51882487,77.19297969
52510,69.97073927,75.48859568,77.18978559
52520,69.97341045,75.58546418,77.2105716
52530,70.00621392,75.58983945,77.23829559
52540,70.03954376,75.4945015,77.28910966
52550,70.05990595,75.59697224,77.2080981
52560,70.07642786,75.47028891,77.18022251
52570,70.11205396,75.7596339,77.49537427
52580,70.11350697,75.76779889,77.56420177
52590,70.16533562,75.6189065,77.50357042
52600,70.16052387,75.66309747,77.38966812
52610,70.19718201,75.61001969,77.31679581
52620,70.21312153,75.73514343,77.54779382
52630,70.24853372,75.90501732,77.6655443
52640,70.25970423,75.8168393,77.55035198
52650,70.30495155,75.81508446,77.63926672
52660,70.31792433,75.78196066,77.64048361
52670,70.32541773,75.82413283,77.63220223
52680,70.37579766,75.76866326,77.47616524
52690,70.39702287,75.91786665,77.79082631
52700,70.41402655,75.9004076,77.85325424
52710,70.45261641,75.9260082,77.73407861
52720,70.46836255,75.80638102,77.54882451
52730,70.50035627,75.96254629,77.77786268
52740,70.54560492,75.87286049,77.55549445
52750,70.5468308,76.07568484,77.97863814
52760,70.58593335,75.94293603,77.84174826
52770,70.5944398,76.06510516,78.0029403
52780,70.62600104,75.98254489,77.63699652
52790,70.64602561,76.0981053,77.71917125
52800,70.64333108,76.17014427,78.0524168
52810,70.67474477,76.22616205,77.8947875
52820,70.68307353,76.18929085,78.08301435
52830,70.68648837,76.17301468,77.9403812
52840,70.71500551,76.1742266,78.04936306
52850,70.73472164,76.12658852,77.84386601
52860,70.74653367,76.08156478,77.87982087
52870,70.76158053,76.10421522,78.01593121
52880,70.80484177,76.16737913,78.12756255
52890,70.79473187,76.37833823,78.17770479
52900,70.82672035,76.23422615,78.03483806
52910,70.8563578,76.25132617,78.23365606
52920,70.87051063,76.26167175,78.20740516
52930,70.87363409,76.309321,78.30121499
52940,70.88827312,76.2362459,77.99006345
52950,70.93386971,76.16548093,78.22049922
52960,70.92144453,76.19758517,78.05523084
52970,70.94604387,76.23358995,78.20429438
52980,70.96903661,76.25210227,78.21014675
52990,71.0032685,76.33331409,78.3343222
53000,71.02712357,76.46411736,78.32888105
53010,71.04636621,76.37617837,78.39438011
53020,71.06831761,76.36903717,78.28429769
53030,71.07115747,76.36494009,78.37543143
53040,71.11435434,76.48823103,78.55559742
53050,71.16722039,76.39676566,78.38369437
53060,71.20197344,76.37915356,78.47854564
53070,71.22437211,76.39573012,78.25950541
53080,71.24497217,76.62889141,78.49383875
53090,71.3071755,76.55146073,78.54083675
53100,71.35929723,76.61543178,78.71031866
53110,71.38155881,76.56810201,78.52088821
53120,71.40976734,76.47480759,78.56179993
53130,71.45494662,76.50789621,78.53385589
53140,71.48281286,76.6626259,78.65218796
53150,71.53712368,76.72162671,78.77558803
53160,71.57217384,76.73765223,78.91458944
53170,71.622792,76.56406106,78.65304363
53180,71.65382822,76.82734956,78.86205866
53190,71.70720787,76.79189082,78.8950173
53200,71.77290769,76.79493021,78.93071959
53210,71.78121063,76.87953266,78.98554082
53220,71.83440942,76.81681923,79.02172161
53230,71.88001996,76.95349281,79.00599574
53240,71.9301098,76.83777357,79.02488856
53250,71.96771506,76.88723353,79.08100517
53260,72.0360813,76.9960923,79.18265126
53270,72.05913618,76.8645292,78.91775129
53280,72.07920108,77.28198576,79.43367271
53290,72.13924584,76.87370009,79.17769691
53300,72.16843599,76.98254467,79.15520644
53310,72.19504048,77.12371062,79.28665184
53320,72.21851206,77.0840805,79.40955187
53330,72.26996603,77.2427108,79.41163064
53340,72.31276107,77.19756543,79.41208242
53350,72.3502351,77.21735991,79.40294338
53360,72.37465145,77.17263313,79.20322586
53370,72.40308118,77.2708739,79.54650018
53380,72.43064261,77.35079362,79.42421638
53390,72.49495229,77.42158913,79.53643625
53400,72.50226422,77.39891671,79.54556504
53410,72.55733259,77.771056,80.41820759
53420,72.60649569,78.04935687,81.14917518
53430,72.6141764,78.70732895,81.6199525
53440,72.6723626,78.93895094,81.5214464
53450,72.69049805,79.65935204,81.87026753
53460,72.73211466,79.59355031,81.87089292
53470,72.76060784,79.92933107,82.10446091
53480,72.81303571,79.73558163,81.99948399
53490,72.83348767,80.0951063,82.36923737
53500,72.8744764,79.92035004,82.08389016
53510,72.89572399,80.07230682,82.3227748
53520,72.92763361,80.06796554,82.24900728
53530,72.95332746,79.94953079,81.92297903
53540,72.9843877,80.12517937,82.52271076
53550,73.00188092,80.23153096,82.71217719
53560,73.04138391,80.17614532,82.77258756
53570,73.07797566,80.29622917,82.75112948
53580,73.09900165,80.34613297,82.48669261
53590,73.1558396,80.40567137,82.56326868
53600,73.18109796,80.57351206,82.87042206
53610,73.20953249,80.56188993,82.65786268
53620,73.25643986,80.4572817,82.51818309
53630,73.25738913,80.38168435,82.66418712
53640,73.27417202,80.27402837,82.6887967
53650,73.30868775,80.44374024,82.64770358
53660,73.33667932,80.32267502,82.41321602
53670,73.36257234,80.44548923,82.89181615
53680,73.39107191,80.72535385,83.17299317
53690,73.42391608,80.54445285,83.06019829
53700,73.46083752,80.67181144,83.13400764
53710,73.51458795,80.09552248,81.31225682
53720,73.51744365,79.7581904,81.73232362
53730,73.56961317,79.75822436,82.36170473
53740,73.61109679,80.18825069,82.68056874
53750,73.60966012,80.21300004,82.7049248
53760,73.65566248,80.43538418,83.03670775
