Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6
42046.5713,61.20239891,67.89238099,64.02100337,10.52840396,9.592166434,5.255560501,11.72438852,17.38577556,9.534708392
42046.57142,61.22443141,68.05252123,66.05963013,10.84392354,9.991694982,6.02970624,11.41076166,17.15260568,10.63093802
42046.57153,61.24033384,68.19556783,67.50928027,10.9764758,9.300348812,5.998129842,12.00818482,17.72558136,11.50055965
42046.57165,61.26821381,68.10606953,66.00006981,10.74044733,9.317765621,5.583028886,11.87327741,17.63516337,10.85038718
42046.57176,61.28231541,68.00707243,65.31008894,10.78085744,9.362168154,5.409797901,12.03542356,17.5168243,10.20501759
42046.57188,61.30319143,68.04694002,66.51253126,10.57197,9.515527718,6.033130611,11.93804762,18.13159457,10.32226075
42046.57199,61.34790039,68.18269012,66.29637514,11.16954287,9.48314581,5.62677621,12.4436792,16.69642018,10.87681087
42046.57211,61.37243994,68.08336555,65.55341015,11.20116352,9.579558117,6.09776009,11.80492463,16.57762914,10.29237465
42046.57223,61.40785691,68.11289347,66.14271866,11.01731728,9.714686193,5.972152338,12.2290235,16.8269959,10.38254345
42046.57234,61.43663138,68.0184668,63.70070254,10.91815716,9.500607494,5.409382778,11.57963336,16.92991926,9.363002494
42046.57246,61.4850466,68.07037385,66.28067128,10.74391763,10.02030558,5.716108318,12.29710156,17.42458577,10.07865242
42046.57257,61.513686,68.25456921,65.13850203,10.64088757,9.174006944,5.648648482,11.50502213,17.18216362,10.98777329
42046.57269,61.54749332,68.25002672,65.90041733,10.49235229,9.380663225,5.579607015,11.8527019,17.6930363,10.9020566
42046.57281,61.60406407,68.16230249,65.47745566,10.39577677,9.893797756,5.249425966,12.0970712,17.26653954,10.57484442
42046.57292,61.60884934,68.26693687,66.97530431,11.07766712,9.775866749,5.77863483,12.33388873,17.53303665,10.47621023
42046.57304,61.64280284,68.27619906,65.0778846,11.15291592,9.159432799,5.237054494,11.52705845,16.87809012,11.12333282
42046.57315,61.65643122,68.08224882,65.21279844,11.04784529,9.564705242,5.792936699,12.04810703,17.71298464,9.046219541
42046.57327,61.67844642,68.23184659,65.86308393,10.74374794,9.798197122,5.97888315,11.49922801,17.79990645,10.04312126
42046.57338,61.70984602,68.15974854,65.95609685,11.51256034,9.974929437,5.570183991,12.29854958,16.91895938,9.680914116
42046.5735,61.73723019,68.42329056,66.3029071,11.04882011,10.29186912,5.760660351,11.38011532,17.14853873,10.67290348
42046.57361,61.75797207,68.31480983,65.59501151,11.15922402,9.93510022,5.942131583,11.53009353,17.28917853,9.739283635
42046.57373,61.79249106,68.30918969,65.22505598,9.979989955,9.75413904,5.798725267,11.95232647,17.49058042,10.24929484
42046.57385,61.82451384,68.42488971,65.53308952,11.15292425,9.364537791,5.308126258,11.78182916,16.90310664,11.02256543
42046.57396,61.82180744,68.26188193,64.98669864,10.75802092,9.345116147,5.692504484,11.80408872,17.50286251,9.884105864
42046.57408,61.88014501,68.39265662,66.05066991,11.57816464,9.542237336,5.364104122,11.83853352,17.49950478,10.22812552
42046.57419,61.90072223,68.35386643,63.54349088,10.37555781,9.410768968,5.463792434,11.20366205,17.0597965,10.02991312
42046.57431,61.93573422,68.35366586,64.98293746,10.70646195,9.338545038,5.534831541,12.15143412,17.64654849,9.605116315
42046.57443,61.96666581,68.33036166,64.47516473,10.53416045,9.270793375,5.760880433,12.18628361,17.21818395,9.504862918
42046.57454,61.98181865,68.57452416,64.56108751,10.59006068,9.636972974,5.318298365,11.38487201,16.46312147,11.16776202
42046.57466,62.0202251,68.45032287,65.24157879,10.86323541,9.315968893,5.383452664,11.73399446,17.60493019,10.33999717
42046.57477,62.06358214,68.35009222,64.17965865,10.51968246,9.97647352,5.365075155,11.52443387,17.28192182,9.512071826
42046.57489,62.10180167,68.47892109,64.7934693,10.55639412,9.496004441,5.678816162,12.27820798,16.67341234,10.11063425
42046.575,62.14118643,68.48510334,65.92416969,10.75562937,9.545901911,5.968691218,11.7979519,17.68067024,10.17532505
42046.57512,62.16203758,68.53032236,65.75518242,11.1800389,9.721095178,5.42791891,11.74243232,17.61599088,10.06770623
42046.57524,62.20181477,68.55816605,64.8140635,10.24050568,9.730686685,5.680590374,11.75026816,16.97180156,10.44021104
42046.57535,62.21907177,68.5458413,64.34614751,11.17179688,9.462272787,5.726488603,11.52060582,16.70188574,9.763097675
42046.57547,62.27021408,68.6141363,65.57169088,10.8960782,9.349578688,5.919393775,11.70694996,17.37543076,10.32425949
42046.57558,62.32636536,68.76601242,64.86483172,10.58620043,9.157985614,5.549571981,11.23527261,17.15934195,11.17645913
42046.5757,62.34736346,68.56041051,63.06473461,10.62051458,8.849285435,5.593960899,11.39988962,17.02770928,9.573374793
42046.57581,62.36304384,68.85635832,64.79502792,10.32032957,9.018610346,5.720209829,12.18185988,16.60467582,10.94934246
42046.57593,62.41260854,68.76166593,65.27830039,11.47904844,9.625033611,5.478516597,11.76719877,16.45425484,10.47424813
42046.57605,62.44272738,68.75479566,64.84141294,10.35443093,9.332589749,5.765379441,11.80206179,17.47458132,10.11236972
42046.57616,62.48133201,68.96012011,65.37169585,10.49434791,9.114651843,5.449462748,11.23459099,17.59971174,11.47893062
42046.57628,62.50963237,68.79786034,63.99358566,10.10925659,9.557421293,5.111365089,11.7141343,17.74714939,9.754258992
42046.57639,62.55813285,68.69785333,63.51069542,10.80168072,9.459744559,5.158405342,11.55233016,17.1194706,9.419064039
42046.57651,62.59489905,69.02850223,65.5647275,10.61258468,9.397975839,5.806630622,11.40866041,17.10793521,11.23094074
42046.57662,62.64074254,68.95898029,65.73924137,10.58976131,9.447596639,5.908661186,12.06322439,17.12555552,10.60444232
42046.57674,62.66764114,68.9276301,65.02163792,10.18927458,9.676014955,5.48141607,12.18732431,17.29381593,10.19379208
42046.57686,62.69863239,68.92163371,64.86481983,10.22503587,9.708170601,5.350140433,11.52938066,17.72512008,10.32697219
42046.57697,62.75572038,68.9889292,64.93410305,10.52564632,9.382610436,5.649867396,11.79104325,17.33952345,10.24541219
42046.57709,62.78571925,69.09700908,67.0016058,10.92595368,9.871216748,5.462011206,11.80794259,18.461209,10.47327257
42046.5772,62.82100059,69.10268487,64.52781313,10.12246965,9.855397668,5.694948088,11.34464629,17.0008332,10.50951823
42046.57732,62.86442411,69.08403056,64.97809908,10.58128463,9.872071266,5.792449875,11.74458053,17.28864716,9.699065618
42046.57743,62.91164873,69.25161764,65.22367959,9.956932475,9.930477694,5.574759454,11.48183458,17.57944147,10.70023392
42046.57755,62.91580238,69.09324309,64.39515485,9.983042426,9.821707338,5.964055547,11.88267332,17.08888088,9.654795334
42046.57767,62.95255307,69.2441051,65.17035293,10.42859768,10.03200759,5.425610682,11.8432317,16.95693655,10.48396872
42046.57778,62.97387226,69.31060989,65.87072473,10.12137638,9.4783639,5.975105067,12.15873375,17.56476892,10.57237672
42046.5779,63.01819055,69.11801877,63.92943743,10.31866249,9.969341076,5.616349463,12.0105568,16.95871706,9.05581054
42046.57801,63.04334344,69.32624861,65.2142692,10.62727925,9.974665212,5.599671809,11.50342019,17.07499956,10.43423318
42046.57813,63.06417201,69.23601319,66.10832493,10.78697843,10.1628694,5.588972118,12.55429966,17.12912609,9.886079236
42046.57824,63.10357328,69.41615833,66.68785436,11.01760233,9.885561696,5.600331257,11.81941677,17.65606361,10.70887869
42046.57836,63.10896135,69.41795655,66.02612692,10.59185426,9.66842645,5.199069333,11.76445728,18.12773273,10.67458687
42046.57848,63.15034648,69.44853374,65.56280778,10.76631253,9.575576202,5.589376311,11.98017914,17.36791317,10.28345044
42046.57859,63.17583278,69.44644792,64.36617386,10.53734355,9.714468878,5.159640824,11.54722182,17.50172592,9.905772858
42046.57871,63.20036218,69.50071205,66.02684409,10.43749399,9.875805421,5.751979463,11.8998211,17.94140824,10.12033588
42046.57882,63.21518708,69.49044363,66.08759758,10.82239903,10.0907916,5.132299371,12.48445842,17.60680756,9.950841597
42046.57894,63.32501291,69.66658643,67.11657128,11.16244483,10.26679327,6.109866985,11.91316141,17.04220284,10.62210194
42046.57905,63.56721464,69.85180039,68.16850745,10.58791384,9.979978764,5.257958916,11.88697726,18.6388958,11.81678286
42046.57917,63.50014418,69.84459185,66.5057045,10.39334423,9.653166752,5.628280405,12.07094062,17.39543634,11.36453615
42046.57929,63.51204345,69.70336837,66.05227701,10.95779096,10.18723331,5.610173557,11.24982375,17.85753099,10.18972444
42046.5794,63.53559714,69.69622198,65.51752717,11.00723792,9.276487022,5.572782345,11.79362956,17.92747003,9.939920292
42046.57952,63.53881007,69.83350963,66.55576181,10.70568026,9.533160043,5.706241615,11.75924844,17.84406576,11.00736569
42046.57963,63.5521559,69.81258909,65.78930153,11.00421668,9.915709681,5.444776418,11.86722926,17.44754014,10.10982934
42046.57975,63.57366486,69.83809605,65.80560717,10.48848882,10.00120969,5.171365036,11.2552784,18.41360659,10.47565864
42046.57987,63.5978636,69.88150975,64.99891707,10.27883869,9.693116714,5.774993219,11.66526481,17.10587282,10.48083081
42046.57998,63.62087498,69.92351388,65.56430661,10.22473231,9.95071541,5.369462228,11.85012722,17.57785499,10.59141445
42046.5801,63.65421806,69.83526695,65.94943742,10.98036729,9.537383342,5.806833667,11.70813113,17.91602012,10.00070187
42046.58021,63.6704256,69.99604801,65.18008782,10.18720299,10.0369988,5.661117261,11.24034513,17.27460725,10.77981638
42046.58033,63.68265645,69.86456046,65.07665965,11.589633,9.373201499,5.496159655,11.55136857,17.48894555,9.577351375
42046.58044,63.73375447,69.88626425,65.20689123,10.6864942,9.989363437,5.025230814,11.64493549,18.23415274,9.626714564
42046.58056,63.76177304,70.00959624,65.5628226,10.5449242,9.902634165,5.599063008,11.35497272,17.92311624,10.23811226
42046.58068,63.77356796,70.0462197,65.89027805,10.58235712,9.751010677,5.474207716,11.32650672,17.81732337,10.93887245
42046.58079,63.80075442,70.0218871,64.6899132,10.97591168,9.781490171,5.644418651,10.92833598,17.18333209,10.17642464
42046.58091,63.84477833,70.16679585,67.03910189,10.8377998,9.629174766,5.565256989,11.84056362,18.15373737,11.01256935
42046.58102,63.85167971,70.19741304,65.50356158,10.78648017,9.812262384,5.316575662,11.21974797,17.42921845,10.93927694
42046.58114,63.88856379,70.1854516,64.50840339,10.94160676,9.667016772,5.654112339,10.85862653,16.73127411,10.65576688
42046.58125,63.90682745,70.17190666,63.36264749,10.55893568,9.547433383,5.172910612,10.93687484,16.79316458,10.3533284
42046.58137,63.95508985,70.17041322,65.82166951,10.63348831,9.897825173,5.477638636,11.46705643,18.01114968,10.33451129
42046.58149,63.97111195,70.29631083,65.62856252,10.46208358,9.903344136,5.986507434,10.81772986,17.27415194,11.18474556
42046.5816,64.00069579,70.16179111,63.74701391,10.21136569,10.11703856,5.216524127,11.06255325,17.06039528,10.079137
42046.58172,64.03454018,70.30280118,65.48417151,10.74533201,9.017555885,5.659668493,11.78045208,17.42510085,10.85606219
42046.58183,64.06812977,70.33052572,66.27871922,10.81622537,9.798420371,5.614595025,11.32287844,17.46825774,11.25834227
42046.58195,64.11100153,70.31559371,65.57726745,10.55544716,9.696243106,5.980173843,11.54329743,17.49497211,10.3071338
42046.58206,64.12379111,70.32948524,64.49026099,10.27192407,9.682612033,5.460606176,11.23658882,17.33387473,10.50465516
42046.58218,64.15293557,70.55644532,66.9990898,10.91290726,9.278573586,5.333741712,11.5274188,17.72239781,12.22405063
42046.5823,64.15705999,70.35129479,65.54822959,11.3246675,9.680166372,5.053853083,10.58704058,18.13396219,10.76853987
42046.58241,64.20532129,70.39814903,65.69022113,11.20338895,10.34295148,5.519054733,10.88791074,17.44374664,10.29316858
42046.58253,64.22137579,70.49677094,65.59670823,11.07447215,9.806852473,4.878979408,11.09266869,17.64080144,11.10293408
42046.58264,64.25443491,70.57522049,65.66959129,10.93369374,10.80733499,5.005087827,11.18550731,16.86487437,10.87309305
42046.58276,64.30290536,70.69099392,66.53452436,10.90815868,9.876206153,4.922617663,11.50839288,17.64472262,11.67442636
42046.58287,64.32609808,70.57069214,64.41371245,10.97038879,10.20148389,5.43704742,10.72549635,16.57947502,10.49982097
42046.58299,64.37162276,70.99058802,68.2758295,11.00629852,10.22706679,5.543439352,11.09442415,17.61335384,12.79124684
42046.58311,64.39588387,70.96737025,68.04496942,11.43934414,9.930384865,5.082011975,11.04908573,17.80410561,12.7400371
42046.58322,64.4115912,70.94500997,67.31919844,11.38207862,10.43834442,5.453457095,10.80904595,16.96933745,12.2669349
42046.58334,64.4420368,70.89148847,66.80249531,11.60567006,10.27686191,5.268566973,10.95378194,16.91150233,11.78611209
42046.58345,64.44680954,70.88842174,67.97669298,11.43376495,11.13916325,5.497478402,11.35345325,17.36274189,11.19009125
42046.58357,64.45813941,71.04050919,67.16040697,11.57637255,10.92451422,4.863781495,11.11205556,16.681505,12.00217815
42046.58368,64.47869513,71.11922581,67.88061229,11.54015221,10.68133702,4.92583421,10.91954261,17.4766813,12.33706494
42046.5838,64.51684665,71.22312337,68.66056034,12.03949623,10.88379662,5.093250139,10.76819037,17.26686266,12.60896433
42046.58392,64.53744301,71.20318505,68.45489045,11.62360389,11.07330516,4.871426418,11.09287883,16.83038655,12.9632896
42046.58403,64.57584455,71.14933119,66.53147105,11.68354125,11.17022632,4.460621009,10.44240175,17.30529568,11.46938504
42046.58415,64.58843762,71.21539561,68.19730896,12.1249404,11.42083205,4.454433798,11.47444255,16.95094337,11.77171679
42046.58426,64.6135768,71.34053863,68.69250068,12.3680537,11.15832014,4.5818955,10.71292194,17.6313283,12.23998109
42046.58438,64.66351672,71.20376763,68.0352883,12.35180959,11.28763795,4.896250282,10.79909857,17.28294397,11.41754794
42046.58449,64.68280868,71.36424988,69.3818377,13.0732131,11.25858199,4.49177411,10.73590808,17.73314601,12.08921441
42046.58461,64.71606954,71.34062405,67.13591166,11.18943509,11.60975008,4.6280489,10.42603114,17.41258157,11.87006488
42046.58473,64.7058552,71.42822067,69.14314067,12.38373327,12.07617798,4.284809325,10.5017014,17.30388944,12.59282926
42046.58484,64.741924,71.45036771,67.5988302,12.1395051,12.18189219,4.315557673,10.45007857,16.59853305,11.91326362
42046.58496,64.77117129,71.36499554,68.21682393,12.33839615,12.06927245,3.909577298,11.43499,17.14899105,11.31559698
42046.58507,64.79458926,71.43963233,70.05613624,11.63080731,11.41189203,6.241303615,12.17348252,17.1147339,11.48391686
42046.58519,64.82305582,71.6240443,67.94268372,11.55798489,10.36101248,6.096965005,11.59053182,17.04637577,11.28981376
42046.58531,64.85926595,71.43932753,66.14477676,11.33496975,9.427409819,5.636197025,12.95116008,16.43647947,10.35856061
42046.58542,64.87335084,71.49143932,65.40241406,10.41370255,8.847809033,6.234511674,12.02604198,16.84412667,11.03622215
42046.58554,64.90576326,71.52090186,66.14127715,10.95435443,8.988361965,5.309038078,12.23184427,16.74971446,11.90796395
42046.58565,64.93576891,71.43158942,65.16355099,10.73842228,9.145293352,5.754289998,11.98780398,16.29942601,11.23831537
42046.58577,64.95098023,71.33779465,65.52800551,10.39849001,9.667799346,5.91750572,11.71445597,16.47430538,11.35544909
42046.58588,64.96816767,71.20367508,65.09278406,10.45251,9.127044798,6.094060234,12.23513751,16.81379294,10.37023858
42046.586,64.98450578,71.39567294,66.23926626,10.3453451,9.238187113,6.098337565,12.03304311,16.98246439,11.54188898
42046.58611,65.02060528,71.45791237,66.00908987,10.80440699,9.917628399,5.607877127,12.13453584,15.36261771,12.1820238
42046.58623,65.03677203,71.445638,66.9653021,10.60728462,9.477939134,5.872077541,12.8525658,16.43202049,11.72341451
42046.58635,65.09634165,71.26769119,64.48275117,10.69399774,9.294226341,5.99765406,12.36906883,15.92291037,10.20489383
42046.58646,65.12407092,71.42116036,65.22027151,11.08675346,8.570755034,5.568317963,12.27187165,16.63575134,11.08682205
42046.58658,65.12514298,71.40141841,65.04021688,10.30817876,9.244771315,5.592092222,12.11019097,16.94580445,10.83917916
42046.58669,65.15050052,71.48470827,65.31471313,10.1783376,9.7624306,5.703161688,11.83658695,16.53722065,11.29697564
42046.58681,65.18985119,71.47142182,65.37620354,11.15838941,9.392202256,5.972959728,12.17258419,15.7989864,10.88108156
42046.58693,65.23330941,71.53071864,66.65165202,10.73921369,9.484817504,6.086660199,11.56479627,17.26729817,11.50886619
42046.58704,65.24032901,71.66864646,66.3753609,10.63238367,9.665772265,5.880313559,12.30201305,16.02884138,11.86603697
42046.58716,65.26499024,71.71364341,65.0478844,10.48288073,8.742151674,5.719763905,11.61757033,16.39010702,12.09541074
42046.58727,65.28860392,71.59154397,65.33449173,11.08204246,9.650153401,5.578607559,11.83672324,16.67110952,10.51585555
42046.58739,65.35368717,71.56323282,65.31244511,10.64203204,9.27409705,5.873565762,11.94434167,16.89100805,10.68740053
42046.5875,65.3567593,71.67349608,64.93089459,10.83844786,9.444132268,5.341966804,11.44657606,16.65869126,11.20108034
42046.58762,65.35158013,71.60073884,65.03546915,10.86791607,9.475417936,5.692165322,11.47781154,16.79683163,10.72532666
42046.58773,65.40697817,71.74379858,65.11709053,10.65170156,9.432825414,5.652988461,11.64269243,16.1884763,11.54840636
42046.58785,65.46543358,71.81830045,65.75154036,10.66230002,8.976200255,5.877820335,11.80312253,16.58704723,11.84504999
42046.58797,65.47805048,71.64404201,65.0924006,10.42213984,9.406253989,5.417793865,12.19868397,16.72159924,10.92592969
42046.58808,65.51789752,71.79372393,65.22586458,10.52896982,8.717206596,5.687363173,12.21711259,16.22376649,11.85144591
42046.5882,65.52441069,71.7091492,65.71581688,10.97358686,9.073045545,6.155985135,11.67709771,17.02531695,10.81078468
42046.58831,65.5375283,71.8446627,65.71341515,10.54870247,9.146920354,5.764251555,12.4167294,15.95621465,11.88059672
42046.58843,65.57024403,72.01452035,65.78125415,10.73645851,8.996496352,5.953643216,11.7412122,16.17594884,12.17749504
42046.58855,65.60853654,71.81153344,64.89704717,10.7422887,9.004688423,6.409951196,11.59492702,16.42516981,10.72002201
42046.58866,65.6324437,71.84123302,66.19893851,10.86174752,10.06472844,5.858026139,11.92650167,16.39045335,11.09748139
42046.58878,65.66193675,71.85592448,63.93969708,9.975928689,8.993322987,5.808719535,11.91691415,16.49322354,10.75158817
42046.58889,65.70200784,71.87827369,65.74712004,10.60599062,9.605021557,5.701477956,12.74011549,16.36599626,10.72851816
42046.58901,65.71515591,71.84553218,64.35036078,10.29312761,9.00420346,5.810978271,11.77483346,16.93894214,10.52827584
42046.58912,65.73277526,71.84612529,64.00863379,10.69130287,9.260392614,5.594351005,11.95369224,15.76022848,10.74866658
42046.58924,65.75631372,72.08536373,65.11291358,10.97957195,8.969201808,6.009111089,12.15450997,15.66301297,11.3375058
42046.58936,65.8086155,72.0181116,64.09989478,9.998258622,9.152167347,5.888450692,11.90288323,16.24820454,10.90993035
42046.58947,65.81816988,72.03839735,66.48975844,10.47911548,9.236252691,6.463310282,12.2476178,17.13774074,10.92572145
42046.58959,65.85455133,72.07339791,64.79818628,10.31965292,9.238487631,5.995897346,11.62578115,16.7230841,10.89528312
42046.5897,65.89302322,72.17941053,64.99150837,10.46960653,9.566846331,6.088840878,11.29593874,16.28635411,11.28392179
42046.58982,65.90943977,72.10361351,66.23939614,10.56666337,9.886604363,5.981925866,11.80812031,16.92131039,11.07477184
42046.58993,65.94023291,72.30198341,66.02986934,10.93033431,9.340567503,6.052636067,11.45767373,16.3779863,11.87067143
42046.59005,65.95763455,72.26789863,66.01140395,10.62597989,9.833744681,5.435994788,11.48711232,16.25623909,12.37233319
42046.59017,65.98404373,72.06155219,62.56362779,9.947082207,9.459762276,5.724677568,11.55463228,15.22182799,10.65564548
42046.59028,66.00538803,72.11174234,64.03397603,10.2973692,9.472708211,5.722956777,11.11123087,16.56126649,10.8684445
42046.5904,66.01340303,72.25871474,64.86526297,11.25168152,9.333139182,5.650155998,11.62346952,15.63082626,11.37599049
42046.59051,66.03871365,72.32785942,65.52640838,10.31545732,9.10291114,6.038003428,11.53675982,16.92996972,11.60330696
42046.59063,66.06776477,72.4063349,66.38538937,10.28921592,9.259420057,5.859845523,12.16853229,16.76753764,12.04083794
42046.59074,66.10334447,72.40652229,64.96779795,10.627283,9.442378036,6.260868291,11.5100154,15.86311067,11.26414255
42046.59086,66.13526341,72.3153335,64.51097304,10.52688866,9.422427538,5.472334717,11.781681,16.79615213,10.51148899
42046.59098,66.15546143,72.46194334,62.60786213,9.935040339,9.137547045,5.495811349,11.84633488,15.22033411,10.97279441
42046.59109,66.1913973,72.44011008,65.04740854,10.75263353,9.52503135,5.520616795,11.72854891,16.9659277,10.55465026
42046.59121,66.20890712,72.62274553,65.53533513,10.59809529,9.102449221,5.385571677,11.84348994,16.58038391,12.02534509
42046.59132,66.22989877,72.51012528,64.38518851,10.15174155,9.293064214,5.669659571,11.50245513,16.39457316,11.37369489
42046.59144,66.23545855,72.58325835,65.20079438,10.37736028,9.51361114,5.81769446,11.37345487,16.73038218,11.38829145
42046.59155,66.28350377,72.46745586,64.22985088,10.39705623,9.216523397,5.837911396,11.6743975,16.21676821,10.88719415
42046.59167,66.33220408,72.44136918,62.66948932,9.89694547,8.923853133,6.034321844,11.81094534,15.40879089,10.59463264
42046.59179,66.37348863,72.48239054,64.34048025,10.30446381,8.994174891,5.801291585,11.53319985,16.55430129,11.15304882
42046.5919,66.41592728,72.27080622,62.34787983,10.1955685,9.147337773,5.45735864,11.15625384,16.54402223,9.847338839
42046.59202,66.44137209,72.46204381,62.90613269,10.1608937,9.022363213,5.56355742,11.20443705,15.68946451,11.26541681
42046.59213,66.47276595,72.42068242,62.53309525,10.09970481,8.736156059,6.159842643,11.12985185,15.78468225,10.62285763
42046.59225,66.51701001,72.3583698,62.5227633,10.05326738,9.062329357,5.901579189,11.47788235,16.04046418,9.987240844
42046.59236,66.54416575,72.35193486,62.60965907,9.523265263,9.619785546,5.802060992,11.28771498,16.322055,10.05477729
42046.59248,66.56658128,72.524034,63.13423758,10.11939303,8.771134185,5.902354601,11.32705326,16.04904489,10.96525762
42046.5926,66.58652021,72.67732168,63.58792804,10.06009111,9.423518696,5.508508833,11.26899334,15.90942997,11.4173861
42046.59271,66.62863421,72.67979027,63.43528663,10.19286659,8.99942297,5.951956388,11.25627282,15.66117051,11.37359736
42046.59283,66.6442722,72.63835304,62.01420968,9.783557568,8.572992857,5.762412381,11.38901714,15.51142142,10.99480832
42046.59294,66.66992697,72.59819655,63.04278787,10.03065423,9.168823257,5.846401236,11.55855183,16.05187728,10.38648003
42046.59306,66.70350794,72.73221989,63.59824558,10.17584793,9.09869471,5.808988971,11.3225993,16.10841869,11.08369598
42046.59317,66.73520768,72.57234521,62.6010786,10.14699061,9.105588042,5.796899615,10.71699816,17.02294594,9.811656229
42046.59329,66.7617525,72.77564416,61.86365228,10.0497139,9.321138264,5.080552253,11.04633855,15.74605854,10.61985077
42046.59341,66.77176208,72.66615277,62.14209809,10.17868948,8.992436923,5.25053084,11.16433884,16.49973743,10.05636458
42046.59352,66.80388026,72.80878427,63.33357817,10.05884998,9.22702703,5.862587737,11.65160195,15.51840661,11.01510486
42046.59364,66.82537363,72.82265084,63.18152484,9.945067314,8.985492902,5.665566167,11.27544375,16.34260175,10.96735296
42046.59375,66.85911745,72.8702389,63.84717962,10.45260148,8.607530016,5.326440917,11.67975714,16.7596565,11.02119356
42046.59387,66.89577251,72.83100569,62.17317151,10.28280696,8.778425615,5.502025241,11.15396339,16.08444395,10.37150635
42046.59399,66.93456839,72.84336414,62.69185728,10.41003454,8.78674922,5.405521462,11.24937581,16.21062383,10.62955241
42046.5941,66.95849349,72.98474576,63.57101245,10.61801668,9.073159778,5.572349223,11.08461185,15.91409753,11.30877739
42046.59422,67.01156144,72.96862572,61.18616045,9.732849039,8.832611919,5.911803924,11.09672876,14.90748947,10.70467734
42046.59433,67.04708789,72.96071223,62.77726309,10.20633918,9.384856295,5.294809746,11.22598053,16.12248442,10.54279292
42046.59445,67.06479662,72.81214845,60.90042139,9.73057589,9.066644869,5.704142637,11.28318169,15.50421604,9.611660277
42046.59456,67.11551511,72.90019467,61.63536286,9.92248683,9.058323185,5.759745829,11.42392854,15.74202028,9.728858195
42046.59468,67.13300742,72.98524982,62.57647103,10.06651342,8.952986616,5.51560738,11.31261674,16.55997981,10.16876706
42046.59479,67.15086366,72.99436479,62.52119261,10.49738314,9.053233306,5.453350159,11.08912815,16.32462847,10.10346938
42046.59491,67.19985698,73.04443754,61.82447248,10.04622758,9.186872695,5.739543241,11.27571228,15.51789981,10.05821687
42046.59503,67.22170926,73.11438141,61.04267622,9.89375334,8.892270454,5.304763394,11.13778204,15.36345183,10.45065516
42046.59514,67.24447179,73.13488815,62.42649302,10.33921498,8.720330215,5.52464304,11.20667235,16.2091567,10.42647573
42046.59526,67.27314066,73.11564912,62.46065449,10.19894632,8.823232296,5.747498455,11.37586176,16.01472591,10.30038975
42046.59537,67.29481803,73.22703794,62.34051395,10.00599968,8.911504138,5.751610094,11.11382391,15.65802733,10.8995488
42046.59549,67.34576718,73.14503271,61.53966472,9.64981133,9.05395784,5.873729627,11.45852547,15.67281259,9.830827861
42046.5956,67.37268774,73.2952249,62.53805011,10.11604302,8.97653193,5.514280711,10.58477168,16.52239957,10.8240232
42046.59572,67.37952365,73.42892725,62.88393275,9.855577391,8.966076807,5.682653748,11.23301113,16.31987445,10.82673922
42046.59584,67.43984152,73.3088482,62.17752858,9.884423517,9.072864926,5.519479308,11.71025362,15.67870812,10.31179908
42046.59595,67.47107703,73.33110954,63.88477749,10.14994038,8.887522994,6.062686521,11.50265631,16.74498614,10.53698515
42046.59607,67.48831814,73.33603079,62.21079112,10.14930083,9.392383757,5.239708243,11.22754189,15.96638087,10.23547551
42046.59618,67.52591967,73.40761548,61.94009063,10.35810646,9.362121771,5.543566786,10.85596582,15.70083302,10.11949677
42046.5963,67.55338613,73.48093191,63.93069859,10.20651337,9.001115219,6.141378355,11.88161324,15.7545174,10.945561
42046.59642,67.55787235,73.49100873,62.68973004,9.790279565,9.29338656,5.813375152,11.37490616,15.77203083,10.64575177
42046.59653,67.59923926,73.63639201,62.96411263,9.804183926,8.867190466,5.663719673,11.34581636,15.89896656,11.38423565
42046.59665,67.62083648,73.53602544,61.32280163,10.13793014,8.792835509,5.14799422,11.16364764,15.76381613,10.31657799
42046.59676,67.66203443,73.64543907,63.99098954,10.46879685,9.342955455,5.496101434,11.52885897,15.90134533,11.25293151
42046.59688,67.68606613,73.52870989,62.46780135,10.13024821,9.230232818,5.988946426,11.35553649,15.71611007,10.04672734
42046.59699,67.70146101,73.70296112,63.66291743,10.08936513,8.91978062,5.926685376,11.25329886,16.17015596,11.30363149
42046.59711,67.71485817,73.61789564,61.61384882,10.55827914,8.757048923,5.919103493,11.31930318,14.94617901,10.11393508
42046.59723,67.75671899,73.53128972,61.27205781,9.955374389,9.013155664,5.491927618,11.46736713,15.71063309,9.633599916
42046.59734,67.80442751,73.64609169,61.48749587,9.913514849,9.204110985,5.271404577,11.24779277,15.58366565,10.26700703
42046.59746,67.82915407,73.73546642,61.83536967,10.08218896,8.831714627,5.396650432,11.78149105,15.51366875,10.22965586
42046.59757,67.82667082,73.64661497,61.37285522,9.941470403,8.591036666,5.67854951,11.42286382,16.00495888,9.733975941
42046.59769,67.85424434,73.82274309,61.87579878,9.692056479,9.00235498,5.595543147,11.33219561,15.24272714,11.01092142
42046.5978,67.88229774,73.83623278,62.51608787,9.97683304,8.942771529,5.556863784,11.81844014,15.80094969,10.42022969
42046.59792,67.91760903,73.71086315,61.34824145,9.921939432,8.686835925,5.531376246,11.68189476,15.8692044,9.656990678
42046.59804,67.94358001,73.929022,62.11617203,10.23584185,8.742340728,6.004715136,11.11459721,15.35053326,10.66814384
