Timestamp,exp_inlet,exp_outlet,sim_outlet
49090,60.97821053,67.70826609,75.60454863
49100,60.98239853,67.69341262,75.6820009
49110,60.97561044,67.7806835,75.86009673
49120,60.97154128,67.82140547,75.8122006
49130,60.97822209,67.83210327,75.50132529
49140,60.98712746,67.77605551,75.86145892
49150,60.9669746,67.69906781,75.55065437
49160,60.97763484,67.94481612,76.06223184
49170,60.99963477,67.92893077,75.72142547
49180,61.00154914,68.05219851,76.36895233
49190,60.99334366,67.88413985,76.02006044
49200,61.01651089,68.0646667,76.18098872
49210,61.0108507,67.89198342,75.72726297
49220,61.00890259,67.81637203,75.70430391
49230,61.01816433,67.95772261,76.10133933
49240,61.01679024,67.96351635,76.10211181
49250,61.03113606,68.02597289,76.09551455
49260,61.05148601,67.97418394,76.0348072
49270,61.04205191,67.82392907,75.67191899
49280,61.05437899,67.93296123,76.14991999
49290,61.06165133,68.0190342,76.38785129
49300,61.09984074,68.01594824,76.20204342
49310,61.10601791,68.03823418,76.05800826
49320,61.11339167,68.0679835,76.0725119
49330,61.14776056,68.0060049,76.34052189
49340,61.16327654,68.10993187,76.64894878
49350,61.17196995,67.92089968,76.06663455
49360,61.20239891,67.89238099,75.65249507
49370,61.22443141,68.05252123,76.22517126
49380,61.24033384,68.19556783,76.61880327
49390,61.26821381,68.10606953,76.23852433
49400,61.28231541,68.00707243,76.07066684
49410,61.30319143,68.04694002,76.41236047
49420,61.34790039,68.18269012,76.40167671
49430,61.37243994,68.08336555,76.2314629
49440,61.40785691,68.11289347,76.42014015
49450,61.43663138,68.0184668,75.79025072
49460,61.4850466,68.07037385,76.52709221
49470,61.513686,68.25456921,76.23230388
49480,61.54749332,68.25002672,76.46747225
49490,61.60406407,68.16230249,76.41119322
49500,61.60884934,68.26693687,76.82801735
49510,61.64280284,68.27619906,76.33977594
49520,61.65643122,68.08224882,76.40447413
49530,61.67844642,68.23184659,76.59184554
49540,61.70984602,68.15974854,76.66017936
49550,61.73723019,68.42329056,76.76903785
49560,61.75797207,68.31480983,76.60276759
49570,61.79249106,68.30918969,76.51556545
49580,61.82451384,68.42488971,76.63329417
49590,61.82180744,68.26188193,76.48625944
49600,61.88014501,68.39265662,76.83416835
49610,61.90072223,68.35386643,76.16607207
49620,61.93573422,68.35366586,76.5910387
49630,61.96666581,68.33036166,76.48345738
49640,61.98181865,68.57452416,76.51322812
49650,62.0202251,68.45032287,76.73498117
49660,62.06358214,68.35009222,76.49684259
49670,62.10180167,68.47892109,76.69376878
49680,62.14118643,68.48510334,77.03469916
49690,62.16203758,68.53032236,77.01345718
49700,62.20181477,68.55816605,76.78674773
49710,62.21907177,68.5458413,76.69093976
49720,62.27021408,68.6141363,77.05915428
49730,62.32636536,68.76601242,76.90899329
49740,62.34736346,68.56041051,76.45318755
49750,62.36304384,68.85635832,76.92444242
49760,62.41260854,68.76166593,77.12113247
49770,62.44272738,68.75479566,77.01643968
49780,62.48133201,68.96012011,77.18372986
49790,62.50963237,68.79786034,76.84782514
49800,62.55813285,68.69785333,76.77440396
49810,62.59489905,69.02850223,77.34931236
49820,62.64074254,68.95898029,77.44374429
49830,62.66764114,68.9276301,77.273105
49840,62.69863239,68.92163371,77.2571397
49850,62.75572038,68.9889292,77.3327678
49860,62.78571925,69.09700908,77.91964548
49870,62.82100059,69.10268487,77.28220553
49880,62.86442411,69.08403056,77.45419158
49890,62.91164873,69.25161764,77.54858368
49900,62.91580238,69.09324309,77.33923846
49910,62.95255307,69.2441051,77.58138147
49920,62.97387226,69.31060989,77.78163472
49930,63.01819055,69.11801877,77.31679733
49940,63.04334344,69.32624861,77.67968764
49950,63.06417201,69.23601319,77.94688284
49960,63.10357328,69.41615833,78.13237591
49970,63.10896135,69.41795655,77.94961597
49980,63.15034648,69.44853374,77.87133858
49990,63.17583278,69.44644792,77.57137792
50000,63.20036218,69.50071205,78.04099634
50010,63.21518708,69.49044363,78.07710862
50020,63.32501291,69.66658643,78.46225874
50030,63.56721464,69.85180039,78.94399802
50040,63.50014418,69.84459185,78.4382577
50050,63.51204345,69.70336837,78.34392633
50060,63.53559714,69.69622198,78.21677853
50070,63.53881007,69.83350963,78.49136035
50080,63.5521559,69.81258909,78.31015234
50090,63.57366486,69.83809605,78.32215825
50100,63.5978636,69.88150975,78.12950345
50110,63.62087498,69.92351388,78.30050538
50120,63.65421806,69.83526695,78.44520074
50130,63.6704256,69.99604801,78.24389458
50140,63.68265645,69.86456046,78.24525655
50150,63.73375447,69.88626425,78.31733213
50160,63.76177304,70.00959624,78.43594075
50170,63.77356796,70.0462197,78.5293463
50180,63.80075442,70.0218871,78.24395671
50190,63.84477833,70.16679585,78.9055037
50200,63.85167971,70.19741304,78.50100668
50210,63.88856379,70.1854516,78.27339409
50220,63.90682745,70.17190666,77.97639725
50230,63.95508985,70.17041322,78.68425391
50240,63.97111195,70.29631083,78.64369231
50250,64.00069579,70.16179111,78.16845563
50260,64.03454018,70.30280118,78.66069619
50270,64.06812977,70.33052572,78.90935192
50280,64.11100153,70.31559371,78.76438507
50290,64.12379111,70.32948524,78.47717686
50300,64.15293557,70.55644532,79.17038958
50310,64.15705999,70.35129479,78.79855115
50320,64.20532129,70.39814903,78.89275929
50330,64.22137579,70.49677094,78.86810623
50340,64.25443491,70.57522049,78.92916502
50350,64.30290536,70.69099392,79.19111502
50360,64.32609808,70.57069214,78.65826607
50370,64.37162276,70.99058802,79.72218964
50380,64.39588387,70.96737025,79.68300705
50390,64.4115912,70.94500997,79.51291938
50400,64.4420368,70.89148847,79.40611704
50410,64.44680954,70.88842174,79.73492365
50420,64.45813941,71.04050919,79.51973151
50430,64.47869513,71.11922581,79.72558055
50440,64.51684665,71.22312337,79.97760625
50450,64.53744301,71.20318505,79.93625043
50460,64.57584455,71.14933119,79.46224029
50470,64.58843762,71.21539561,79.92873971
50480,64.6135768,71.34053863,80.08085253
50490,64.66351672,71.20376763,79.95911447
50500,64.68280868,71.36424988,80.33966609
50510,64.71606954,71.34062405,79.75010094
50520,64.7058552,71.42822067,80.29223041
50530,64.741924,71.45036771,79.91510426
50540,64.77117129,71.36499554,80.11085307
50550,64.79458926,71.43963233,80.62309982
50560,64.82305582,71.6240443,80.07248976
50570,64.85926595,71.43932753,79.61926397
50580,64.87335084,71.49143932,79.41356484
50590,64.90576326,71.52090186,79.64042914
50600,64.93576891,71.43158942,79.4115781
50610,64.95098023,71.33779465,79.5231018
50620,64.96816767,71.20367508,79.42477882
50630,64.98450578,71.39567294,79.73953925
50640,65.02060528,71.45791237,79.72060138
50650,65.03677203,71.445638,79.98816457
50660,65.09634165,71.26769119,79.38708809
50670,65.12407092,71.42116036,79.60003482
50680,65.12514298,71.40141841,79.54953692
50690,65.15050052,71.48470827,79.64802417
50700,65.18985119,71.47142182,79.71592
50710,65.23330941,71.53071864,80.08644721
50720,65.24032901,71.66864646,80.01984954
50730,65.26499024,71.71364341,79.67286335
50740,65.28860392,71.59154397,79.79513795
50750,65.35368717,71.56323282,79.84084536
50760,65.3567593,71.67349608,79.73950172
50770,65.35158013,71.60073884,79.76765825
50780,65.40697817,71.74379858,79.83442329
50790,65.46543358,71.81830045,80.05352207
50800,65.47805048,71.64404201,79.89244879
50810,65.51789752,71.79372393,79.95760821
50820,65.52441069,71.7091492,80.10954044
50830,65.5375283,71.8446627,80.11163709
50840,65.57024403,72.01452035,80.15897506
50850,65.60853654,71.81153344,79.96751746
50860,65.6324437,71.84123302,80.34502931
50870,65.66193675,71.85592448,79.74761045
50880,65.70200784,71.87827369,80.28357754
50890,65.71515591,71.84553218,79.91116359
50900,65.73277526,71.84612529,79.84366473
50910,65.75631372,72.08536373,80.16179813
50920,65.8086155,72.0181116,79.92811766
50930,65.81816988,72.03839735,80.58571541
50940,65.85455133,72.07339791,80.16182959
50950,65.89302322,72.17941053,80.25282592
50960,65.90943977,72.10361351,80.60649771
50970,65.94023291,72.30198341,80.57512808
50980,65.95763455,72.26789863,80.5810638
50990,65.98404373,72.06155219,79.68324682
51000,66.00538803,72.11174234,80.09683368
51010,66.01340303,72.25871474,80.33738036
51020,66.03871365,72.32785942,80.52187591
51030,66.06776477,72.4063349,80.7778799
51040,66.10334447,72.40652229,80.44438009
51050,66.13526341,72.3153335,80.34858969
51060,66.15546143,72.46194334,79.84828997
51070,66.1913973,72.44011008,80.54764603
51080,66.20890712,72.62274553,80.68084852
51090,66.22989877,72.51012528,80.39322951
51100,66.23545855,72.58325835,80.62151434
51110,66.28350377,72.46745586,80.4079523
51120,66.33220408,72.44136918,80.03061607
51130,66.37348863,72.48239054,80.5151331
51140,66.41592728,72.27080622,80.02550884
51150,66.44137209,72.46204381,80.1915809
51160,66.47276595,72.42068242,80.12380928
51170,66.51701001,72.3583698,80.16654681
51180,66.54416575,72.35193486,80.21143389
51190,66.56658128,72.524034,80.36878158
51200,66.58652021,72.67732168,80.50946923
51210,66.62863421,72.67979027,80.50856419
51220,66.6442722,72.63835304,80.13493611
51230,66.66992697,72.59819655,80.44573045
51240,66.70350794,72.73221989,80.6222616
51250,66.73520768,72.57234521,80.38835418
51260,66.7617525,72.77564416,80.21096338
51270,66.77176208,72.66615277,80.29617528
51280,66.80388026,72.80878427,80.64639942
51290,66.82537363,72.82265084,80.61885648
51300,66.85911745,72.8702389,80.82913217
51310,66.89577251,72.83100569,80.41918911
51320,66.93456839,72.84336414,80.593691
51330,66.95849349,72.98474576,80.85401913
51340,67.01156144,72.96862572,80.25818409
51350,67.04708789,72.96071223,80.72359711
51360,67.06479662,72.81214845,80.23706254
51370,67.11551511,72.90019467,80.48265774
51380,67.13300742,72.98524982,80.74620117
51390,67.15086366,72.99436479,80.75449643
51400,67.19985698,73.04443754,80.61245245
51410,67.22170926,73.11438141,80.41427658
51420,67.24447179,73.13488815,80.8098176
51430,67.27314066,73.11564912,80.84721958
51440,67.29481803,73.22703794,80.83045912
51450,67.34576718,73.14503271,80.66699378
51460,67.37268774,73.2952249,80.95398332
51470,67.37952365,73.42892725,81.05187277
51480,67.43984152,73.3088482,80.92395275
51490,67.47107703,73.33110954,81.41092587
51500,67.48831814,73.33603079,80.98157956
51510,67.52591967,73.40761548,80.94851847
51520,67.55338613,73.48093191,81.50199249
51530,67.55787235,73.49100873,81.17020709
51540,67.59923926,73.63639201,81.27311381
51550,67.62083648,73.53602544,80.8603071
51560,67.66203443,73.64543907,81.61914876
51570,67.68606613,73.52870989,81.2376126
51580,67.70146101,73.70296112,81.56016875
51590,67.71485817,73.61789564,81.03755874
51600,67.75671899,73.53128972,80.97844554
51610,67.80442751,73.64609169,81.07672907
51620,67.82915407,73.73546642,81.19346375
51630,67.82667082,73.64661497,81.06600169
51640,67.85424434,73.82274309,81.22064379
51650,67.88229774,73.83623278,81.4238936
51660,67.91760903,73.71086315,81.14457857
51670,67.94358001,73.929022,81.37587123
51680,67.98349405,73.86687669,81.58294209
51690,68.00576879,73.95469637,81.83963087
51700,68.02288775,73.91027136,81.35154683
51710,68.06565708,73.82390566,81.30399731
51720,68.09425898,73.92140515,81.58901058
51730,68.07868217,74.07745779,81.74791697
51740,68.13930721,74.05637282,81.692961
51750,68.14122384,74.01018119,81.40544476
51760,68.18883898,74.12780012,81.7081311
51770,68.21245319,74.13081382,81.45441052
51780,68.24132721,74.0976898,81.57666827
51790,68.28094206,74.05381966,81.65205776
51800,68.31459012,74.15882382,81.54180963
51810,68.35734219,74.16821019,81.83229235
51820,68.34807284,74.16028909,81.71461941
51830,68.36194549,74.20346473,82.14357846
51840,68.39823612,74.31983622,81.9099143
51850,68.4264573,74.25182688,81.621275
51860,68.44000945,74.21704036,81.66669114
51870,68.4807654,74.33026741,81.59833397
51880,68.48277443,74.33943528,82.09041696
51890,68.51672636,74.41073342,82.08472882
51900,68.54329588,74.45250225,82.10380897
51910,68.58105937,74.39805814,81.89194304
51920,68.61392629,74.48482995,82.37753687
51930,68.63045577,74.42012831,82.30611474
51940,68.64642715,74.46428315,82.0856121
51950,68.68154436,74.6011868,82.19240083
51960,68.70374058,74.56765661,82.22897822
51970,68.72854465,74.70812549,82.67207545
51980,68.76942138,74.51381795,81.77311556
51990,68.79321943,74.61323052,82.27429049
52000,68.8157476,74.68743259,82.57606887
52010,68.87068496,74.57385632,82.33288062
52020,68.86331612,74.76070645,82.77251014
52030,68.87051948,74.86210447,83.28386827
52040,68.9022434,75.06654566,83.50279526
52050,68.96313655,74.98823455,83.35184209
52060,68.94921678,75.43546859,83.52212975
52070,68.97654417,75.3052624,83.58876701
52080,69.00910146,75.69647228,83.9023732
52090,69.03584661,75.87893331,84.79733502
52100,69.06059627,75.71460201,83.83429401
52110,69.10814826,75.66032407,83.80758298
52120,69.13649391,75.79739776,84.26556323
52130,69.14421889,75.70711669,83.98168796
52140,69.18385653,75.78768097,84.13237545
52150,69.19603806,75.58550479,83.63978769
52160,69.2073943,75.40778765,83.19933282
52170,69.24490066,75.31684403,82.90153716
52180,69.24442391,75.31390627,82.9700501
52190,69.24901477,75.30081877,82.98944763
52200,69.27814265,75.13034875,82.67988134
52210,69.31384447,75.27925061,82.99355019
52220,69.34867498,75.26752508,82.83360376
52230,69.35037529,75.03182703,82.43348429
52240,69.37797001,75.06522648,82.67716068
52250,69.40618052,75.19634859,82.86049598
52260,69.41824704,75.1345725,82.63279742
52270,69.44146253,75.1613575,82.81177476
52280,69.47855047,75.24742986,82.77004679
52290,69.46612044,75.0965048,82.67329468
52300,69.4940473,75.17140654,82.83160512
52310,69.50841261,75.28667624,83.25225282
52320,69.53972382,75.15709834,82.63049663
52330,69.55910867,75.31005285,82.68803937
52340,69.58767522,75.35852077,83.18390462
52350,69.62210321,75.35333058,82.41376122
52360,69.65788264,75.32532657,82.79968554
52370,69.70150482,75.28390615,82.83828995
52380,69.70999232,75.29418016,82.81004687
52390,69.72794327,75.33181368,82.89170108
52400,69.76135761,75.26519879,82.82506454
52410,69.7663671,75.41072053,82.93883754
52420,69.81839075,75.44169113,82.84483758
52430,69.81147257,75.35019861,82.55405776
52440,69.84693203,75.51832726,82.81023659
52450,69.8740702,75.45975909,83.18388519
52460,69.89636468,75.47264757,82.82175537
52470,69.91033373,75.49735124,82.82033808
52480,69.92273593,75.41241798,82.77025685
52490,69.95285187,75.53067966,83.10284469
52500,69.95442261,75.51882487,82.86624815
52510,69.97073927,75.48859568,82.84760379
52520,69.97341045,75.58546418,82.88276124
52530,70.00621392,75.58983945,82.9076104
52540,70.03954376,75.4945015,82.97409646
52550,70.05990595,75.59697224,82.80143102
52560,70.07642786,75.47028891,82.74116046
52570,70.11205396,75.7596339,83.28886629
52580,70.11350697,75.76779889,83.41671001
52590,70.16533562,75.6189065,83.26451909
52600,70.16052387,75.66309747,83.0566001
52610,70.19718201,75.61001969,82.89213191
52620,70.21312153,75.73514343,83.30430642
52630,70.24853372,75.90501732,83.48964889
52640,70.25970423,75.8168393,83.27088456
52650,70.30495155,75.81508446,83.39280469
52660,70.31792433,75.78196066,83.39006746
52670,70.32541773,75.82413283,83.36898741
52680,70.37579766,75.76866326,83.03902413
52690,70.39702287,75.91786665,83.59724539
52700,70.41402655,75.9004076,83.70140096
52710,70.45261641,75.9260082,83.44587469
52720,70.46836255,75.80638102,83.09090621
52730,70.50035627,75.96254629,83.48452757
52740,70.54560492,75.87286049,83.03601567
52750,70.5468308,76.07568484,83.81838519
52760,70.58593335,75.94293603,83.5330766
52770,70.5944398,76.06510516,83.81912856
52780,70.62600104,75.98254489,83.11630314
52790,70.64602561,76.0981053,83.24974677
52800,70.64333108,76.17014427,83.87019676
52810,70.67474477,76.22616205,83.55017866
52820,70.68307353,76.18929085,83.89825199
52830,70.68648837,76.17301468,83.62841393
52840,70.71500551,76.1742266,83.80949192
52850,70.73472164,76.12658852,83.40944065
52860,70.74653367,76.08156478,83.46774212
52870,70.76158053,76.10421522,83.70809474
52880,70.80484177,76.16737913,83.87541975
52890,70.79473187,76.37833823,83.97339521
52900,70.82672035,76.23422615,83.68644541
52910,70.8563578,76.25132617,84.02794463
52920,70.87051063,76.26167175,83.96499575
52930,70.87363409,76.309321,84.13848438
52940,70.88827312,76.2362459,83.5475477
52950,70.93386971,76.16548093,83.93940428
52960,70.92144453,76.19758517,83.63885558
52970,70.94604387,76.23358995,83.89728299
52980,70.96903661,76.25210227,83.88834016
52990,71.0032685,76.33331409,84.08454525
53000,71.02712357,76.46411736,84.05305728
53010,71.04636621,76.37617837,84.16451221
53020,71.06831761,76.36903717,83.93766629
53030,71.07115747,76.36494009,84.10407265
53040,71.11435434,76.48823103,84.40023673
53050,71.16722039,76.39676566,84.04129269
53060,71.20197344,76.37915356,84.18586181
53070,71.22437211,76.39573012,83.75844809
53080,71.24497217,76.62889141,84.17315404
53090,71.3071755,76.55146073,84.21077048
53100,71.35929723,76.61543178,84.48029998
53110,71.38155881,76.56810201,84.10771414
53120,71.40976734,76.47480759,84.16011146
53130,71.45494662,76.50789621,84.07172566
53140,71.48281286,76.6626259,84.26646747
53150,71.53712368,76.72162671,84.44533464
53160,71.57217384,76.73765223,84.67386613
53170,71.622792,76.56406106,84.15138564
53180,71.65382822,76.82734956,84.50525502
53190,71.70720787,76.79189082,84.52299501
53200,71.77290769,76.79493021,84.53101775
53210,71.78121063,76.87953266,84.62518575
53220,71.83440942,76.81681923,84.65002385
53230,71.88001996,76.95349281,84.58157249
53240,71.9301098,76.83777357,84.57353537
53250,71.96771506,76.88723353,84.64778172
53260,72.0360813,76.9960923,84.77825515
53270,72.05913618,76.8645292,84.26823259
53280,72.07920108,77.28198576,85.19975969
53290,72.13924584,76.87370009,84.68213219
53300,72.16843599,76.98254467,84.61293405
53310,72.19504048,77.12371062,84.83080435
53320,72.21851206,77.0840805,85.0427159
53330,72.26996603,77.2427108,85.00049818
53340,72.31276107,77.19756543,84.96811843
53350,72.3502351,77.21735991,84.91549592
53360,72.37465145,77.17263313,84.52587256
53370,72.40308118,77.2708739,85.13739644
53380,72.43064261,77.35079362,84.88633584
53390,72.49495229,77.42158913,85.03902399
53400,72.50226422,77.39891671,85.05496887
53410,72.55733259,77.771056,86.62195595
53420,72.60649569,78.04935687,87.95954883
53430,72.6141764,78.70732895,88.82680263
53440,72.6723626,78.93895094,88.59573138
53450,72.69049805,79.65935204,89.21826107
53460,72.73211466,79.59355031,89.18247712
53470,72.76060784,79.92933107,89.57903437
53480,72.81303571,79.73558163,89.34585804
53490,72.83348767,80.0951063,90.00211988
53500,72.8744764,79.92035004,89.44182628
53510,72.89572399,80.07230682,89.86727665
53520,72.92763361,80.06796554,89.70125108
53530,72.95332746,79.94953079,89.07388696
53540,72.9843877,80.12517937,90.16554934
53550,73.00188092,80.23153096,90.50345908
53560,73.04138391,80.17614532,90.59294676
53570,73.07797566,80.29622917,90.52400239
53580,73.09900165,80.34613297,90.01238164
53590,73.1558396,80.40567137,90.10142324
53600,73.18109796,80.57351206,90.64634348
53610,73.20953249,80.56188993,90.22197976
53620,73.25643986,80.4572817,89.92510884
53630,73.25738913,80.38168435,90.19827504
53640,73.27417202,80.27402837,90.23354476
53650,73.30868775,80.44374024,90.12245353
53660,73.33667932,80.32267502,89.66599523
53670,73.36257234,80.44548923,90.53841941
53680,73.39107191,80.72535385,91.03308678
53690,73.42391608,80.54445285,90.80915072
53700,73.46083752,80.67181144,90.91259608
53710,73.51458795,80.09552248,87.47825695
53720,73.51744365,79.7581904,88.25224537
53730,73.56961317,79.75822436,89.38835751
53740,73.61109679,80.18825069,89.9402954
53750,73.60966012,80.21300004,89.99515497
53760,73.65566248,80.43538418,90.57186205
53770,73.66944989,80.54474824,90.07369814
