Timestamp,exp_inlet,m6_in,m6_out,air6_in,air6_out,m5_in,m5_out,air5_in,air5_out,m4_in,m4_out,air4_in,air4_out,m3_in,m3_out,air3_in,air3_out,m2_in,m2_out,air2_in,air2_out,m1_in,m1_out,air1_in,air1_out
42729.0,25.01099549,24.976166172238134,24.824493147251406,21.481011859529172,21.481011859529172,24.759175437224926,24.544214147961036,21.481829072644459,21.481829072644459,24.484387860456639,24.318268959125742,21.482576165291643,21.482576165291643,24.262871270242758,23.337827238999104,21.483266562833332,21.483266562833332,23.301596762082827,23.132190279425462,21.483715795949077,21.483715795949077,23.099985853642298,25.134472843504593,21.484113868524162,21.484113868524162
42739.0,26.23644353,26.189580719917085,26.011869146222832,21.48684020486877,21.48684020486877,25.923469172131263,25.693726493021224,21.487946217424774,21.487946217424774,25.611563253771276,25.416981906127926,21.488972297481038,21.488972297481038,25.34024509938407,24.284369691122496,21.489928724509408,21.489928724509408,24.229777997303344,24.545864250147041,21.490606254782911,21.490606254782911,24.486177271149725,26.668976228077135,21.491346467631061,21.491346467631061
42749.0,26.25742427,26.210100887174875,26.018288470748626,21.461353710636871,21.461353710636871,25.929261287908517,25.669286725786943,21.46246751801538,21.46246751801538,25.587099586058688,25.322386340093129,21.463493828895345,21.463493828895345,25.246996483437396,24.105887212562799,21.464433323736323,21.464433323736323,24.054281977483818,24.677563245978448,21.465073432508785,21.465073432508785,24.614801870679063,26.841943456725499,21.465852176508548,21.465852176508548
42759.0,26.2589649,26.212077484648507,25.977662242825865,21.507069098103052,21.507069098103052,25.890322050718929,25.561106912487855,21.508161792310368,21.508161792310368,25.481926105810874,25.219805392513571,21.509150504129526,21.509150504129526,25.147311739865486,24.177573404243262,21.510053841092319,21.510053841092319,24.125459035983621,24.994505697944057,21.51070049274783,21.51070049274783,24.926443865765904,27.163050104919115,21.511545765697452,21.511545765697452
42769.0,26.27863083,26.23166035978705,25.929788592619655,21.518511964708036,21.518511964708036,25.843603760035837,25.412057333329393,21.519590145407808,21.519590145407808,25.33600864603747,24.992767699349901,21.520539620149968,21.520539620149968,24.924929354923414,24.643973250191792,21.521384716037229,21.521384716037229,24.582965921095166,25.691454229848219,21.522142877210442,21.522142877210442,25.60999664862911,27.85015124740854,21.523155847916943,21.523155847916943
42779.0,26.72493185,26.673550928574116,26.233895803940836,21.517689655082318,21.517689655082318,26.141756174949808,25.748957046374596,21.518842341514439,21.518842341514439,25.666314054663758,25.972927257022171,21.519874202450808,21.519874202450808,25.885928728441836,26.218678975595051,21.520958892263025,21.520958892263025,26.126900399430941,27.39426055523796,21.52210163902603,21.52210163902603,27.279537157548141,29.698351747686615,21.523529802118038,21.523529802118038
42789.0,26.72798456,26.676237124015717,26.319461671164124,21.483568871902794,21.483568871902794,26.224984260303337,26.331715344990126,21.484750830499767,21.484750830499767,26.237021591070114,27.177318627661286,21.485933539063129,21.485933539063129,27.066127643487842,27.802614871474475,21.487320863438079,21.487320863438079,27.679234720602892,28.931187762653447,21.48885851948684,21.48885851948684,28.785789012010866,31.056753295114703,21.490669340884317,21.490669340884317
42799.0,27.31353392,27.255799293575897,27.352624724759021,21.462530570845232,21.462530570845232,27.237547947019653,27.712037004834528,21.463970299760437,21.463970299760437,27.589966350112807,29.067867426044799,21.465495215859782,21.465495215859782,28.919337198919752,29.961241620733173,21.467348916681537,21.467348916681537,29.795293397270441,31.03588916739514,21.469417643634191,21.469417643634191,30.848985543107219,33.081927404252255,21.471745333753521,21.471745333753521
42809.0,27.33488396,27.276911977520946,27.471441069361351,21.459917913901066,21.459917913901066,27.353990077078869,28.256560517144269,21.461387343333026,21.461387343333026,28.123798806180989,29.741458092835192,21.463046046617688,21.463046046617688,29.579717342640492,30.803309748936407,21.465064854536013,21.465064854536013,30.620862301865909,31.89607821497275,21.467339590139066,21.467339590139066,31.692325021492465,34.067194907129775,21.469877330086817,21.469877330086817
42819.0,27.42307614,27.364311040024205,28.031525250520673,21.467840559704086,21.467840559704086,27.903284061501466,29.14840406044063,21.469445050554871,21.469445050554871,28.998372607881478,30.909553481173209,21.471319718505345,21.471319718505345,30.72514928628237,31.940225023047951,21.473621661306861,21.473621661306861,31.735728485042859,33.400585377062605,21.476171365499479,21.476171365499479,33.167606075626367,35.310179007937961,21.479073477109342,21.479073477109342
