Timestamp,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out
42958.0,27.22700611,27.232466179402198,27.138068275253449,27.150094227572222,26.74985377109892,26.767272620238181,26.347774894082498,26.370780482875322,26.421208843748488,26.443110082209696,26.382389755209029,26.404766283779228,26.358732727276763
42968.0,27.24717573,27.252493917009037,27.138114685344338,27.150146090740797,26.75700917779811,26.774337502955625,26.363095274122475,26.385899522563953,26.433435170490426,26.45518267227791,26.406911722244232,26.428965586825356,26.393062747612454
42978.0,27.26827588,27.273050993259584,27.181856636837768,27.192411800411776,26.828378338154778,26.84347277446814,26.475706302046568,26.495328505872905,26.55443351201631,26.572973252643511,26.535354833360589,26.554084182932584,26.531018588644919
42988.0,27.26030397,27.265131811282931,27.182580726965099,27.193129891108711,26.828471915970201,26.843570849287886,26.472270077306788,26.491944965602336,26.541416731423354,26.560136038793981,26.518268639520873,26.537232737278114,26.50722923151233
42998.0,27.25619561,27.261051925400015,27.17518600741943,27.185840513442241,26.835958559100977,26.850975400304364,26.480359574141104,26.499950628587243,26.559717344352233,26.578226061243598,26.549569239790355,26.568159765541957,26.533455562246274
43008.0,27.27362731,27.278370973127156,27.207338063757376,27.217582827145598,26.856771878648928,26.8715319912966,26.512139890904027,26.531337153673977,26.590202974737075,26.608340222816704,26.571403467893049,26.589740504700131,26.549218796746569
43018.0,27.27127541,27.276035698705016,27.187530777270208,27.198040467901333,26.834349687604334,26.849413580922203,26.48087621609378,26.500497057231726,26.561372042272218,26.579906047723462,26.533347355097447,26.552205907195248,26.519523054770861
43025.0,27.27433113,27.279072669128546,27.19056670662437,27.201043950763498,26.834890434600506,26.84995895081428,26.485000118672001,26.504583599579274,26.557625687451132,26.576229150148102,26.537057032085993,26.555892571484506,26.528581880606399
43028.0,27.27693341,27.281657885088734,27.197366065961543,27.207754811756121,26.835144712929459,26.85020980974673,26.488858382874412,26.508391536341147,26.567024511188119,26.585505600640385,26.555289341928603,26.573887655699384,26.543893145636382
43038.0,27.28760559,27.292260185668436,27.211068989337182,27.221279440239499,26.853384642478062,26.868212411382647,26.511577891810813,26.530815446285832,26.57848036786006,26.596812325465343,26.554511996572629,26.573120212625497,26.544918050601055
43045.0,27.29087037,27.295503568545161,27.203034335284116,27.213349083104344,26.847927290832168,26.862825698036207,26.49702996171273,26.516456219254071,26.566133078525635,26.584624957084959,26.544340379707712,26.563080066798644,26.540922000175463
43048.0,27.29582057,27.300421301803958,27.213708487383862,27.223884118764992,26.862500924123399,26.877209335190347,26.523062598720401,26.542149699078166,26.596299755214016,26.614398621936857,26.588438553020261,26.606603988019351,26.589370630755802
43058.0,27.30077075,27.305338971653004,27.215758845996771,27.225907315317098,26.864554541701906,26.879235436553568,26.520869323670734,26.539983818640927,26.587864739231598,26.606071886627824,26.573848445825671,26.592201891627429,26.571613170381408
43068.0,27.29732906,27.30191977938448,27.223845543594088,27.233888440652194,26.866290247035298,26.880947866012757,26.530648820230613,26.549635142240032,26.603778564848511,26.621777417988554,26.587093948296424,26.605273473449294,26.594308227937347
43078.0,27.3202139,27.32465466878546,27.244598929395771,27.254371167309547,26.940025563724664,26.953723145767622,26.554480667070433,26.573155529654652,26.625280584309735,26.64299787602933,26.609659849634205,26.627543563793612,26.596664677683862
43088.0,27.31856757,27.323018956389816,27.25667932492799,27.266293569915419,26.998919680815376,27.011850003288757,26.620028851501456,26.637849518070336,26.680350999417126,26.697349947177258,26.659092304531626,26.676330562370854,26.622407296143756
