Timestamp,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out
42729.0,25.01099549,25.040430132344056,24.888756325841459,24.94921331131431,24.734248631673232,24.797498726554526,24.631375396087353,24.696409569466788,23.771326365934932,23.852936616807664,23.683520816585393,23.766617050092307,25.801202394955904
42739.0,26.23644353,26.253788524305847,26.076076202807993,26.113341025349147,25.883595354445912,25.924400955924931,25.729815274198955,25.773405104070374,24.717490908337293,24.780636980696485,25.096737276107692,25.15224976470957,27.335128103031927
42749.0,26.25742427,26.274562829980617,26.082749604178233,26.1198844977467,25.85990652237772,25.901174734604375,25.636455473324851,25.681868237474632,24.5407157153338,24.607313970049997,25.230622451745322,25.28351586927343,27.510735917356424
42759.0,26.2589649,26.276088601536621,26.041672370232394,26.079611926276296,25.750392413851841,25.793803584547717,25.531676851863477,25.579141002595204,24.609366558394047,24.674628910068094,25.543711353162092,25.590495203799218,27.827174574295313
42769.0,26.27863083,26.295561294541816,25.993688244372493,26.032567421265792,25.601015121981867,25.647347232499079,25.304098113799988,25.356010876332451,25.075045064326229,25.131211596752767,26.239740309002819,26.272929741081253,28.513146837190803
42779.0,26.72493185,26.737458601837915,26.297801709003323,26.330739361205588,25.937935190334571,25.977686039662466,26.284305404089398,26.31707053639699,26.649829533510378,26.675236811141982,27.942629902064709,27.942565464481067,30.36141932844863
42789.0,26.72798456,26.740480846046186,26.383703973582442,26.414961550378436,26.521693873387061,26.550037446485483,27.490349481147337,27.499551656535942,28.236052844603485,28.230474408218953,29.482449554657478,29.45231257178871,31.72329648706269
42799.0,27.31353392,27.320253265323576,27.417079011051502,27.428148596556362,27.902641807705045,27.904010892218857,29.381926752050106,29.354183374794871,30.3960982918809,30.348336990330651,31.588942086896591,31.517677307624325,33.750615889859901
42809.0,27.33488396,27.34139274057253,27.53592244864894,27.54467020953571,28.447247593628948,28.437976795107538,30.055649119417282,30.014745289270515,31.238346200412664,31.17413466996323,32.449355408985006,32.361289051025963,34.736144960945097
42819.0,27.42307614,27.428714945772622,28.095931015677817,28.09373808960591,29.338865599774717,29.312177743711462,31.223367972050461,31.159656576229274,32.374735984009881,32.288334396344688,33.953187616442023,33.835757348547268,35.978306696325824
42829.0,27.44010013,27.445570767977525,28.344350507371296,28.337301681194333,29.776999745422877,29.741748311547731,31.668803140346078,31.596385131966137,32.800681681672415,32.705954338949411,34.797505591673762,34.663574911171608,36.970754818421504
42839.0,27.4501824,27.455553067751964,28.33345507831238,28.326616192801495,30.014660249253215,29.974760268950135,32.009492842672437,31.930412362156549,33.260872957924427,33.15714788602326,35.018652073314911,34.880394436955193,37.378724086260739
42849.0,27.44139516,27.44685249075156,28.301279714618794,28.295069074111364,30.024590997617885,29.984496031505479,32.19420092217247,32.111510184712692,33.543307480999182,33.434063245424483,35.22145261667756,35.07923271852377,37.628719595385718
42859.0,27.45408914,27.459421302597288,28.186547327252264,28.182577990705699,30.081618280600885,30.040406925779997,32.535937598352874,32.446566431817253,34.005961846712999,33.887675268896302,35.565438548254932,35.416496114161291,37.932431168400129
42869.0,27.46946186,27.474642353453856,28.06119362207502,28.059673955171665,30.002066257084746,29.962409525974476,32.525912649596798,32.436737786106043,34.013017222463482,33.89459358173292,35.515832441020329,35.367860514385782,37.993608472003196
42879.0,27.4749794,27.480105290969622,28.165175589027793,28.161622684046655,30.23454294088577,30.190341115141983,32.731998598126346,32.638793563083397,34.193462695627446,34.071509372130372,35.667524275388161,35.516583856449067,38.041039603090518
42889.0,27.47721318,27.482317189726039,28.29190018861965,28.285871551689574,30.438834941982254,30.390642030931684,33.189457691430938,33.087315296919023,34.61711890089726,34.486890762047004,35.999374278406577,35.841954783824789,38.482997709353896
42899.0,27.49838025,27.50327548011267,28.273546329681373,28.267875056469453,30.428003899577423,30.380018391026251,33.062016042077175,32.962356164785511,34.51358670745261,34.385371133231558,35.907717676085042,35.752076106548486,38.382055489474823
42909.0,27.51312937,27.517878852063042,28.364408132202289,28.356960623424953,30.514061966583903,30.464394472208827,33.396788595166633,33.29058721662409,34.858891674973478,34.723930169028641,36.288787493515599,36.125702543239754,38.903736804095509
42919.0,27.52536067,27.529989675073921,28.429029485907893,28.420318949780331,30.58444317771961,30.533398563023034,33.481160820682106,33.37330676807872,34.902853862224148,34.767028504351231,36.204180311087981,36.042742915039973,38.767685508767222
42929.0,27.54218026,27.546643520199442,28.517056989575796,28.506626717521744,30.727824074058386,30.673977746565217,33.725482108550636,33.612853384993002,35.095612787277204,34.956021241309244,36.414709548609174,36.24915937357099,38.9747756512946
42939.0,27.53859823,27.543096605761608,28.580214847402832,28.568549002697463,30.85562317254465,30.799277514501984,33.544389071517301,33.435297108479858,34.945349452101475,34.808690464654887,36.250776166110604,36.088424102963891,38.74057067743626
42949.0,27.55985498,27.564143552143971,28.588031820937474,28.576211669581696,30.806340451894282,30.750953941945909,33.788855946976149,33.674979518009721,35.186493451138311,35.045114295904924,36.603205137702879,36.433957528635275,39.231432832991175
42959.0,27.57537263,27.579507631281555,28.689404330079,28.67560107684675,30.959697388244539,30.901311422469394,33.956936912802618,33.839773264614848,35.363883716320444,35.21903508003026,36.751357400919794,36.579211402716503,39.381359253157754
42969.0,27.58442148,27.588467251131696,28.656581829906585,28.643419028607823,30.85026469657284,30.794014200441243,33.727529905749883,33.614843309065414,35.058815523422851,34.919920115255579,36.378218819547797,36.213353534992883,38.976624650087921
