Timestamp,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out
43700.0,29.66391366,29.608889915104037,31.18980610031236,30.98569274256845,32.238542731240379,31.967491938981826,32.518049877280539,32.229313550809216,33.930320609858775,33.551573229172995,35.074970060608138,34.623462970556503,35.56125760315107
43701.0,29.66391366,29.60888965212234,31.189805837324602,30.985690972408086,32.238540961065972,31.96748774649684,32.518045684785768,32.229306082595002,33.930313141717072,33.551561689570903,35.074958521235473,34.623446617856168,35.561241250695979
43711.0,30.47785134,30.395820173019771,32.239195890665897,31.967680908807704,33.395004594285822,33.049715091429391,33.747776208339239,33.38021390448678,35.214789695921013,34.75371089356161,36.430037909507824,35.891711661719214,37.087481628548652
43721.0,30.598797,30.512746915893306,32.225848561679001,31.955142015244633,33.309661947798773,32.969775924001205,33.585214530166617,33.227988861543473,35.136217852051956,34.680068234622809,36.414490610004279,35.877040816879031,37.082277057482592
43731.0,30.71592744,30.625982194346328,32.530224090515702,32.239985524094884,33.584276645941337,33.226783575217034,33.852073012722599,33.477765040174901,35.403111816378278,34.929886757207335,36.663634787389498,36.110258549948455,37.27750787439556
43809.0,30.83722551,30.743244101634176,32.562189984733742,32.26984420217736,33.525322770458125,33.171530267020017,33.820335586742516,33.447974612216427,35.339874793801542,34.870586202710342,36.67519663750857,36.120942189403884,37.315595783191114
43811.0,30.83722551,30.743244915410461,32.562190798515815,32.269849679328019,33.525328247588433,33.171543238487097,33.820348558167773,33.447997717587349,35.33989789853139,34.870621902273676,36.675232335631826,36.12099277630962,37.315646368538218
43821.0,31.73095989,31.607191864608229,33.372305000054347,33.027602761114672,34.375728697564973,33.966998591431299,34.619250685160097,34.195330973127753,36.163972257815601,35.64145220556513,37.384588672721442,36.784422174662126,37.985523076239176
43831.0,31.81489375,31.688318013459945,33.555617205381097,33.199095647697447,34.598563911116266,34.175486335252785,34.841157316266418,34.402969871005865,36.318485025490375,35.786023868577232,37.549591020079568,36.93881131489384,38.190553970894719
43841.0,31.90805285,31.77836043856697,33.522049091136921,33.16760988867555,34.464295832767782,34.049739542952906,34.777636619839562,34.343410417535949,36.241021671358226,35.713386654850552,37.497799647677482,36.890171436471498,38.107769194800021
43851.0,32.00765956,31.874637400329497,33.67385130584816,33.309608741405818,34.685257129556994,34.256463520033329,34.818552555745114,34.381659086637789,36.166867143024653,35.643932251414697,37.454433256904004,36.849503947176252,38.163530112150831
43861.0,32.11262474,31.976092140333282,33.837691436807418,33.462865462518941,34.823280253268763,34.38556309093282,34.934497751981546,34.490108823519137,36.435960134401995,35.895695394194888,37.520166099669169,36.910968326965516,38.202328099253336
43871.0,32.22484493,32.084566155149055,33.945869520230524,33.564052855186446,34.883219185903968,34.441614812145382,35.160799416050182,34.701856943799342,36.739526397674339,36.179764013941657,37.891069700094143,37.258080402817804,38.554349609278411
43881.0,32.30544174,32.162465480740636,33.993103630223253,33.60819495234562,35.057781989994339,34.604902177386116,35.307382193266307,34.838970774925968,36.785012853508015,36.222266382809323,38.041408327747021,37.398692138117333,38.628384090917365
43891.0,32.39964509,32.253508012084126,34.129121612949049,33.735398578772958,35.200147896450062,34.73804660595524,35.406033387904841,34.931220319347901,37.003286775905828,36.426448236387209,38.165760791994202,37.514989701797916,38.74030101251941
43917.0,32.46423646,32.315937234047418,34.134842346816576,33.740712932729011,35.203337299529643,34.740988080149464,35.434098891230533,34.957442919588587,36.980618941555853,36.405189565436068,38.110322762025163,37.463057142844619,38.648008837846085
43921.0,32.66586868,32.510814532989471,34.372096734689087,33.962591643813845,35.439546950300048,34.961892015725098,35.672630119582799,35.180542414682336,37.184142489027749,36.595521417569316,38.377995527710411,37.713414729263128,39.006139862009327
43931.0,32.76331219,32.604991078460664,34.398720293439801,33.987432546784319,35.541624819074343,35.057327741342824,35.738087619747432,35.241717402761246,37.275019777106948,36.680470597915331,38.585904584675703,37.907870538361166,39.173867532326788
43941.0,32.85969346,32.698141207582225,34.681195226564881,34.251692749468212,35.734619702533152,35.23788121800154,35.931582800662326,35.422763109786935,37.532721845190686,36.921605445598097,38.770203542352107,38.080337460787973,39.426409611749172
43951.0,32.98942771,32.823535070728987,34.731722396080094,34.298912240532864,35.762131379496509,35.263565436617888,35.991144080557511,35.478445427663075,37.515485983094898,36.905422079154015,38.817000460781038,38.124062279198874,39.378734778126635
43961.0,33.07429262,32.905544027211675,34.824208640709649,34.385373531190915,35.877715070685433,35.371640522971212,36.093774214447556,35.574414373500176,37.618700367343436,37.001933303060127,38.868558007486271,38.172236220709365,39.465462586725586
43971.0,33.18767804,33.015125070397026,34.890724132464193,34.447537426221871,35.939268710416485,35.429161683589889,36.029861626259304,35.514547580526632,37.627709063152416,37.010277946293961,38.937845063350998,38.236974219249049,39.489307426384151
43981.0,33.30283982,33.126422165146657,35.044066367991519,34.590931570908843,36.029698481065125,35.513687320443537,36.225789934882279,35.697789079812075,37.878158631084581,37.244530315316879,39.0867949901521,38.37626028548074,39.590203909837555
43991.0,33.40873363,33.228754192167266,35.074501554070373,34.619319081201404,36.111648973972684,35.590268343482585,36.290606970629234,35.758347804738044,37.77240192561684,37.145474262518384,38.945809619992254,38.244215296891234,39.569419071442219
44001.0,33.50159943,33.318508293529021,35.151349994197673,34.691173444838164,36.168560412995859,35.643468282302599,36.3271472474093,35.792491417246282,37.881731424072591,37.247716174668625,39.182572160128437,38.465694368277191,39.777430884688933
